,humedad relativa media anual (%),humedad volumétrica media anual del suelo capa 1 (m³/m³),spi6_meses_bajo_m1,spi12_mean_anual,spi12_meses_bajo_m1,spi3_dic,spi12_dic,spi1_floracion,altitud_media_m,amplitud_temperatura_media_mensual,balance_precipitacion_evaporacion,log1p_área sembrada,log1p_radiación solar acumulada anual (mj/m²/año),humedad_suelo_diferencia_capa2_capa1,spi3_presion_sequia_anual,spi1_cambio_llenado_vs_floracion,spi3_cambio_llenado_vs_floracion,anio,departamento,municipio,rendimiento
10,77.95937,0.39724478,5,-1.5679579116354698,12,-1.0190999636426346,-1.912160329848055,-1.0040693680798642,753.1371854339387,1.982178000000001,4719.903217315674,4.276666119016055,8.682431706067621,0.0033391199999999732,12.960626942537678,0.7530446104005506,0.7739226615717131,2019,CUNDINAMARCA,ANAPOIMA,1.0461538461538462
11,78.25001,0.39937845,5,-1.4261086098316094,11,-0.9962293766696136,-1.1207406696412172,-1.0955357049771843,753.1371854339387,2.2502439999999986,5557.170275211334,4.2798554720627555,8.658626224219956,0.003908809999999985,5.614297952193452,0.8037838190314472,0.6709423643056125,2018,CUNDINAMARCA,ANAPOIMA,0.8618831960963709
12,80.990944,0.40162024,3,-0.0901073238933662,0,-0.4852737860930953,-0.5664309202057317,-0.5546012793075649,753.1371854339387,1.975830000000002,6152.188792228699,4.026600910135581,8.656668516372722,0.004708589999999957,2.9850181857960765,0.40763745300791854,0.3238020685560028,2023,CUNDINAMARCA,ANAPOIMA,1.2201017811704835
13,76.158516,0.38610077,5,-1.5004454231728166,7,-0.7419755223624938,-0.3619911931508545,-0.8276865753727572,753.1371854339387,3.196044999999998,6285.827731132507,4.276666119016055,8.693421619748069,0.0012041600000000097,10.005156604550454,0.9312206894019835,0.5727339809586848,2020,CUNDINAMARCA,ANAPOIMA,0.9558823529411764
14,80.86964,0.40286508,2,0.1139990106871869,0,-0.1352830150254119,0.1694560732136461,-0.4372123661772903,753.1371854339387,1.4477539999999998,7002.938493728638,4.6179876896987055,8.623807473340563,0.005872099999999991,1.069455501568351,0.5239223677368019,0.4785946431288659,2015,CUNDINAMARCA,ANAPOIMA,0.7983197389885808
15,80.458496,0.3996493,0,0.0044520064191352,0,-0.3406343851252192,0.0025999122313713,-0.275273323893227,753.1371854339387,2.6923829999999995,6784.994349718094,4.622027303054514,8.63844830832736,0.0030937000000000325,1.2051748229344406,0.7007936066406355,0.3500972315665668,2016,CUNDINAMARCA,ANAPOIMA,0.8256231100092035
16,81.43891,0.40857315,1,0.4886819055030508,0,-0.6576576824746534,0.2428616988874424,-0.1087121641960868,753.1371854339387,1.1892080000000007,7104.066717386246,4.6488042230081525,8.632420707088977,0.00402832000000003,0.0,0.2315652729315679,0.08386613123453081,2014,CUNDINAMARCA,ANAPOIMA,0.4853603264955429
17,85.31757,0.40648016,0,0.4502190966833353,0,-0.6044713072438119,0.6984337141541533,0.7373922411130791,1785.178508300984,1.8193350000000024,2616.783169984818,6.971358988319277,8.67238106893938,0.0005086100000000204,3.484547018039706,-0.8009423957534652,0.09316020245535511,2013,CUNDINAMARCA,ANOLAIMA,0.6412445085846474
18,83.736015,0.40924707,0,0.8820530065858682,0,-0.3210185961156468,0.3613872220262108,0.087782884264232,1785.178508300984,1.1835939999999994,2373.2578048706055,7.170888478512505,8.67594016044708,0.0009168099999999901,0.0,-0.22054365270948711,0.35767505297229824,2012,CUNDINAMARCA,ANOLAIMA,0.6078767123287672
19,87.03246,0.4129753,0,1.5843774563980144,0,0.1823010598482082,0.9271154617442608,0.2564489984037307,1785.178508300984,1.224609000000001,2952.92129945755,7.170888478512505,8.62505969129106,0.001396200000000014,0.0,0.2420688384660436,0.4939692093078629,2011,CUNDINAMARCA,ANOLAIMA,0.6078767123287672
20,86.91824,0.40514755,3,0.4449498619375229,1,0.0205395778349347,2.192295516011567,0.618054915436692,1785.178508300984,3.280028999999999,3765.2888190746307,7.165964770475212,8.617882340048803,0.0007489499999999705,3.838484367457323,-0.11228834141339927,0.37318937013659564,2010,CUNDINAMARCA,ANOLAIMA,0.6140483637708943
21,83.047035,0.38699088,5,-1.162854031763923,7,-0.1476822935277619,-0.6793352391069994,-0.7082065196079661,1785.178508300984,2.4270020000000017,1537.667331814766,6.408166287142134,8.711189654823723,0.0006344900000000431,7.899559424147887,0.7576812854652359,1.0841013777606334,2024,CUNDINAMARCA,ANOLAIMA,1.1015780201656733
22,84.78185,0.40831122,0,0.4606108434114042,0,-0.9461577154794782,-0.7278077063971647,-0.0679853671321573,1785.178508300984,1.3034660000000002,1729.6706275939941,7.148046957129381,8.700287610142121,0.00024032000000001608,2.371957904043282,-0.3918758465375923,0.12462088381844791,2009,CUNDINAMARCA,ANOLAIMA,0.6166152008010164
23,81.841286,0.39367548,4,-0.9089553294892864,4,-0.9782499723168748,-0.6505396949193099,-0.8328693440159624,1785.178508300984,1.6662590000000002,1630.057810306549,6.765869081974861,8.70642421593247,0.0013656599999999908,6.580332356668269,0.07851947292956318,1.0960698753004998,2018,CUNDINAMARCA,ANOLAIMA,1.55139398749876
