Departamento,Municipio,Año,Área Cosechada,Área Sembrada,Producción,Rendimiento,Precipitación acumulada anual (mm/año),Temperatura media anual (°C),Máximo de la temperatura media mensual (°C),Mínimo de la temperatura media mensual (°C),Humedad relativa media anual (%),Radiación solar acumulada anual (MJ/m²/año),Humedad volumétrica media anual del suelo capa 1 (m³/m³),Humedad volumétrica media anual del suelo capa 2 (m³/m³),Evaporación potencial acumulada anual (mm/año),altitud_media_m
SANTANDER,AGUADA,2018,93.75,101.58,161.603,1.7237653333333334,2097.7205093503,18.227774,19.34903,17.66568,87.40615,6958.42349,0.39175034,0.38494745,3724.64435338974,1749.7947946792008
SANTANDER,AGUADA,2009,60.28,65.14,19.34,0.3208360982083609,2588.89367556572,17.520578,18.223053,16.870758,94.329,6766.445556000001,0.42819977,0.42271933,2921.6757521629333,1749.7947946792008
SANTANDER,AGUADA,2007,40.0,50.15,24.0,0.6,2800.3953981399536,17.422537,18.685211,16.37564,93.15676,6682.315702,0.41936365,0.41551208,2960.8528718948364,1749.7947946792008
SANTANDER,AGUADA,2019,96.0,109.0,128.0,1.3333333333333333,2071.868726015091,18.638071,19.4628,17.488434,87.09473,6953.380364000001,0.38719687,0.3765068,3809.157576084137,1749.7947946792008
SANTANDER,AGUADA,2020,100.0,111.0,123.0,1.23,1696.0969551801682,19.107595,20.892975,17.787262,85.5382,6914.37861,0.37109885,0.36377206,4013.374956130981,1749.7947946792008
SANTANDER,AGUADA,2024,105.07,121.86,104.04,0.9901970115161324,1945.2243003845213,19.487518,20.738434,17.903229,88.63299,6839.409988,0.37877908,0.37874985,3781.42675447464,1749.7947946792008
SANTANDER,AGUADA,2021,98.14,116.02,109.92,1.120032606480538,1912.184152662754,18.531809,20.08902,17.78946,87.52539,6793.290948,0.38207117,0.37311426,3746.597727298737,1749.7947946792008
SANTANDER,AGUADA,2013,70.34,85.34,83.5988,1.188495877168041,2361.97877073288,17.68812,18.55655,16.914948,92.897,6741.340786,0.4168396,0.41059113,3143.243926525116,1749.7947946792008
SANTANDER,AGUADA,2014,71.2,85.89,91.4998,1.2851095505617975,2339.562822341919,17.949615,18.83487,17.130768,91.336205,6875.1408200000005,0.41400275,0.40795007,3302.40855884552,1749.7947946792008
SANTANDER,AGUADA,2015,79.75,92.65,88.2974,1.1071774294670846,2382.4567255973816,18.275461,18.784576,17.61856,91.0088,6927.163802,0.4120852,0.4060885,3423.181155204773,1749.7947946792008
SANTANDER,AGUADA,2016,80.9152,95.89,92.6515,1.1450444415882306,2671.213871240616,18.295115,19.496979,17.23941,91.87552,6754.76613,0.42040887,0.41877365,3205.834849834442,1749.7947946792008
CALDAS,AGUADAS,2013,3571.67,4654.27,2784.2,0.7795233042246343,4025.7745718956,17.840464,19.379791,16.3378,86.24668,6670.513408,0.4287014,0.43019167,3985.959146738053,1811.58614111749
CALDAS,AGUADAS,2012,265.0,4603.0,265.0,1.0,4250.053900718689,17.70289,19.312897,16.651276,85.246475,6686.6240020000005,0.4298439,0.43079123,4036.710951089859,1811.58614111749
CALDAS,AGUADAS,2011,3939.0,4584.0,3939.0,1.0,5243.242751598358,16.99826,17.86734,15.934967,89.92416,6171.247937,0.43653488,0.43988547,3094.367467880249,1811.58614111749
CALDAS,AGUADAS,2023,3189.87,4037.99,3514.23,1.1016843946618515,4141.893935441971,18.536224,20.401764,17.058746,83.56002,6718.74982,0.42126083,0.4237442,4154.892262935638,1811.58614111749
CALDAS,AGUADAS,2008,4085.0,4603.59,3458.0,0.8465116279069768,5100.832096338272,16.873972,17.391022,16.239166,90.1282,6424.013429,0.43795142,0.44215456,3245.934081554413,1811.58614111749
CALDAS,AGUADAS,2010,3800.0,4615.0,3800.0,1.0,4750.9370448589325,17.634735,19.872467,15.663239,88.71521,6504.131652,0.43147406,0.43405595,3533.404307126999,1811.58614111749
CALDAS,AGUADAS,2017,3378.64,4290.0,3985.91,1.1797380010891956,4076.7340075969696,18.407583,19.44522,17.325104,83.53748,6863.238577,0.42685,0.42836252,4196.999478816986,1811.58614111749
CALDAS,AGUADAS,2009,4110.0,4623.6,4110.0,1.0,3860.364875078201,17.672598,19.135162,16.826813,88.02323,6564.159454000001,0.4333655,0.4352487,3673.920071363449,1811.58614111749
CALDAS,AGUADAS,2022,3177.86,4059.6,3036.19,0.9554196849452148,5235.617054462433,17.222036,17.932526,16.247711,89.56577,6333.936882,0.4373671,0.44246292,3188.94904088974,1811.58614111749
CALDAS,AGUADAS,2018,3390.29,4205.22,4090.85,1.2066371903288509,3320.998668193817,18.551748,20.38028,17.23648,80.78859,6821.7456870000005,0.41631636,0.4158236,4632.418442249298,1811.58614111749
CALDAS,AGUADAS,2007,4173.37,4626.21,4063.0,0.9735537467322573,4413.737917423248,17.435965,19.739899,15.84903,88.062775,6642.492579,0.43146706,0.43394914,3666.72447013855,1811.58614111749
CALDAS,AGUADAS,2019,3079.0,4094.0,4068.0,1.321208184475479,3276.894786000252,19.047903,21.329987,17.665192,79.399445,6929.468159,0.402675,0.40095457,4921.404319763184,1811.58614111749
CALDAS,AGUADAS,2024,2986.83,3994.28,4066.56,1.3614969717057883,3688.343174368143,19.099741,20.909576,16.799713,81.2201,6912.690891,0.4137217,0.41584334,4602.629165887833,1811.58614111749
CALDAS,AGUADAS,2020,3167.0,4062.0,3869.0,1.2216608778023366,3941.387124061585,18.56308,20.55899,17.155426,83.21148,6992.427885,0.42403793,0.427941,4383.187856197357,1811.58614111749
CALDAS,AGUADAS,2021,3065.96,4021.23,3127.28,1.0200002609296923,4674.431088685989,17.855215,19.39737,16.636139,86.8504,6527.981601,0.4297975,0.43362173,3633.086574792862,1811.58614111749
CALDAS,AGUADAS,2016,3601.86,4414.73,4198.62,1.1656810647831952,3466.2816013097763,18.71935,20.41153,17.19278,83.103806,6762.2067165,0.42057547,0.4193147,4449.712005376816,1811.58614111749
CALDAS,AGUADAS,2014,3722.95,4508.96,3138.04,0.8428907183819283,3482.7228318452835,18.27831,21.061432,16.802643,82.67646,6709.54629,0.41801706,0.4174544,4412.615946292877,1811.58614111749
CALDAS,AGUADAS,2015,3724.8,4475.61,4198.34,1.1271316580756017,2896.830740571022,18.916494,20.858795,17.24649,79.48917,6753.929226,0.41229883,0.41247496,4777.053637504578,1811.58614111749
CASANARE,AGUAZUL,2012,14.0,14.0,10.5,0.75,1747.9804757821064,24.835825,26.76879,23.392975,76.72847,6564.17492625,0.39113298,0.3973978,2843.602379302184,427.77503037755815
CASANARE,AGUAZUL,2011,17.0,17.0,13.6,0.7999999999999999,2326.0118229190507,24.817352,27.04361,23.657053,77.44575,6426.51435775,0.4053634,0.41193148,2709.8794541160264,427.77503037755815
CASANARE,AGUAZUL,2009,15.0,17.0,14.0,0.9333333333333332,1496.160687389473,25.49881,27.09968,23.875153,73.96429,6775.494238333334,0.3736138,0.381224,3047.34944109122,427.77503037755815
CASANARE,AGUAZUL,2007,25.0,25.0,18.0,0.72,1747.3996623351704,25.3725,29.704416,23.29548,73.58735,6894.577305,0.38479307,0.39646265,3080.792314132055,427.77503037755815
CASANARE,AGUAZUL,2008,15.0,17.0,3.75,0.25,2172.4793687984347,25.038605,27.440012,23.353994,75.05643,6688.3299785,0.38776696,0.39555582,2973.292205631733,427.77503037755815
CASANARE,AGUAZUL,2010,15.0,17.0,14.0,0.9333333333333332,2197.947534745404,25.526663,30.002756,23.726227,76.438034,6679.931307666667,0.39978758,0.40493235,2845.0521538058915,427.77503037755815
CESAR,AGUSTIN CODAZZI,2012,5282.0,5753.0,6338.4,1.2,2483.5419326751894,23.638565,25.51644,22.31227,80.55668,6713.615338142857,0.4281025,0.42899266,3076.02073432718,767.385494173857
CESAR,AGUSTIN CODAZZI,2011,5543.0,6092.83,1108.6,0.1999999999999999,3448.4774575531483,22.892023,24.18849,21.321964,85.07968,6295.552407285714,0.45041493,0.45312572,2578.569816316877,767.385494173857
CESAR,AGUSTIN CODAZZI,2013,5372.44,6719.64,3184.81,0.5928051313741988,2559.181365438604,23.878853,25.861586,22.529903,80.73599,6672.894102,0.43086314,0.43188003,3009.4233327593124,767.385494173857
CESAR,AGUSTIN CODAZZI,2024,4274.12,4980.31,4073.44,0.9530476448953236,2612.538441243482,24.892607,27.108969,22.65574,79.00185,6885.376567857143,0.41561472,0.42108798,3351.132199491773,767.385494173857
CESAR,AGUSTIN CODAZZI,2008,5067.0,5067.0,2533.5,0.5,2786.395448471819,23.24167,25.011312,21.68434,81.07661,6617.328340571428,0.4314605,0.43455195,2940.319522585188,767.385494173857
CESAR,AGUSTIN CODAZZI,2017,6030.26,6666.52,3970.8,0.6584790705541718,2586.165030491671,24.29516,25.771952,22.873932,77.1579,6905.957035,0.4175395,0.42056403,3356.9458053452627,767.385494173857
CESAR,AGUSTIN CODAZZI,2010,5282.0,5543.0,2641.0,0.5,3803.454556365098,23.427994,26.54047,21.202719,84.926445,6141.192956142857,0.44633022,0.4508022,2572.331525632313,767.385494173857
CESAR,AGUSTIN CODAZZI,2019,4135.0,4816.0,5062.0,1.2241837968561065,1875.9104425412204,25.033476,26.805294,23.250153,73.85528,7110.590661571428,0.39282325,0.39165688,3694.184127603258,767.385494173857
CESAR,AGUSTIN CODAZZI,2009,5067.0,5067.0,2533.5,0.5,2408.7944744910515,23.887056,25.046085,22.882267,80.16899,6800.664574,0.42639378,0.42633983,3106.1129012448446,767.385494173857
CESAR,AGUSTIN CODAZZI,2018,6144.68,6741.69,3820.06,0.6216857509260042,2500.7874984818377,24.3057,25.982645,23.040958,76.17928,7063.074352142858,0.41252434,0.41819263,3469.8076754638128,767.385494173857
CESAR,AGUSTIN CODAZZI,2007,5067.0,5067.0,3040.0,0.5999605289125716,2805.656677384461,23.489372,26.042074,21.58494,81.47557,6607.835659142857,0.4291319,0.43258306,2993.316872358322,767.385494173857
CESAR,AGUSTIN CODAZZI,2023,4470.62,5126.6,3458.14,0.7735258196849654,2357.1566240180814,24.82087,25.856842,23.338182,75.74053,7086.038278,0.4026015,0.40612483,3557.485028914043,767.385494173857
CESAR,AGUSTIN CODAZZI,2021,4506.03,4943.07,4280.73,0.9500003328872644,2293.653724802924,24.353844,26.599623,23.130978,76.60171,6937.901835071429,0.40795317,0.41380182,3457.157281705311,767.385494173857
CESAR,AGUSTIN CODAZZI,2022,4481.48,5095.33,3732.22,0.832809696796594,2571.900110031079,23.79428,25.584381,22.258036,78.985115,6782.950434857143,0.4220107,0.43011847,3175.13458604472,767.385494173857
CESAR,AGUSTIN CODAZZI,2020,4378.0,4859.0,4955.0,1.1317953403380538,2427.7092857811867,24.897192,27.535936,22.627665,74.8003,7079.239233285714,0.40331912,0.40633547,3674.13022341047,767.385494173857
CESAR,AGUSTIN CODAZZI,2016,5827.62,6767.28,5339.78,0.9162882960797032,2805.3749956616334,24.58798,27.713915,22.355865,78.2102,6832.920656857143,0.42312276,0.4261758,3311.0684920038493,767.385494173857
CESAR,AGUSTIN CODAZZI,2014,5611.07,6696.77,3596.66,0.640993607279895,2680.1271194448427,24.257486,25.689362,22.699127,77.784904,6949.2804021428565,0.419211,0.42199814,3315.663668734687,767.385494173857
CESAR,AGUSTIN CODAZZI,2015,5888.74,6703.73,5217.34,0.8859857966220278,2023.436739119568,24.749456,25.427887,23.176039,76.06855,7078.553134571428,0.41276205,0.41169867,3491.515146459852,767.385494173857
HUILA,AIPE,2011,579.138,928.7,723.922,1.2499991366479146,1739.2105502843856,23.792044,26.514313,22.331501,68.808174,6578.3645154,0.3207601,0.32097805,2255.691553401947,799.4002333651977
HUILA,AIPE,2010,668.23,896.78,795.194,1.190000448947219,1601.207664999366,24.720266,28.464605,21.887653,64.067924,6694.3519696,0.30127284,0.29955927,2451.6914114952087,799.4002333651977
HUILA,AIPE,2013,787.88,1026.73,772.376,0.9803218764278824,1019.9596665263176,25.403845,27.17608,22.992682,56.59988,6712.3660748,0.25688323,0.24778086,2747.973928165436,799.4002333651977
HUILA,AIPE,2012,560.81,973.7,588.851,1.0500008915675545,1061.579365053773,24.840195,27.314459,22.667583,58.77826,6811.2997808,0.26250076,0.2666382,2693.132751083374,799.4002333651977
HUILA,AIPE,2017,853.1,1055.48,862.657,1.0112026726057908,1055.6206326544284,25.457941,28.122906,24.05069,56.11177,6901.1368760000005,0.26912078,0.26756415,2759.1797094345093,799.4002333651977
HUILA,AIPE,2009,671.85,822.61,806.22,1.2,983.9699573397636,25.194733,28.230865,23.564362,59.747585,6855.8393532,0.2688413,0.2693044,2676.9656360626223,799.4002333651977
HUILA,AIPE,2018,883.06,1071.33,913.313,1.034259280230109,950.582106733322,25.7128,27.570515,23.233648,53.24594,6835.1332116,0.25261763,0.24186885,2815.7623093605043,799.4002333651977
HUILA,AIPE,2007,1010.61,1077.37,1414.85,1.3999960419944388,1093.6739135861396,25.17716,27.583502,22.470173,57.413258,6892.1220724,0.26330337,0.2582133,2727.8733901023866,799.4002333651977
HUILA,AIPE,2008,745.3,929.13,1117.91,1.4999463303367773,1393.671672385931,24.102407,26.588873,22.486042,64.90061,6697.9036852,0.30010402,0.29722825,2426.180167961121,799.4002333651977
HUILA,AIPE,2019,877.77,1104.9,1246.43,1.4199961265479568,814.5781988626346,26.374107,28.505377,24.298101,50.634823,6861.9704276,0.2349617,0.22721557,2959.526132488251,799.4002333651977
HUILA,AIPE,2016,931.689,1063.82,1012.23,1.0864462283015042,829.8916454941034,26.313995,29.07481,23.631842,53.38944,6766.014644000001,0.23367818,0.22363865,2911.672836780548,799.4002333651977
HUILA,AIPE,2014,896.71,1032.71,950.524,1.060012713140257,967.3325920149684,25.41716,27.332867,23.422955,57.043182,6734.4303304,0.2584554,0.25372007,2765.86381816864,799.4002333651977
HUILA,AIPE,2015,935.93,1047.64,983.212,1.050518735375509,595.4193157039583,26.355768,28.638287,24.574371,50.685886,6733.70899,0.21782379,0.21433437,2992.081031131745,799.4002333651977
SANTANDER,ALBANIA,2012,367.343,525.714,138.595,0.3772904342807675,3019.2803497314453,13.913666,14.736725,13.114166,89.58938,6604.942374,0.41063562,0.40578714,2306.435132503509,2273.3571344336588
SANTANDER,ALBANIA,2011,367.343,525.714,138.595,0.3772904342807675,3562.7868480682373,13.571503,14.317535,12.882233,91.79412,6236.953587,0.41267776,0.4126269,2049.5168528556824,2273.3571344336588
SANTANDER,ALBANIA,2010,468.9,478.81,176.912,0.3772915333759863,3627.2826719284058,14.125865,15.525543,12.600983,91.94858,6292.457228,0.41057968,0.4092865,2102.939102172852,2273.3571344336588
SANTANDER,ALBANIA,2023,265.24,307.74,189.48,0.7143718896094103,2393.251853466034,14.567555,15.60611,13.030426,88.1767,6681.732298,0.3925794,0.38889313,2447.154699325561,2273.3571344336588
SANTANDER,ALBANIA,2009,449.68,521.2,169.66,0.3772905177014766,3098.1727719306946,14.0277405,15.053131,13.120758,91.27599,6625.866632,0.4131813,0.41039276,2277.2124948501587,2273.3571344336588
SANTANDER,ALBANIA,2018,283.12,331.8,488.033,1.723767307148912,2716.2467560768127,14.387279,14.991608,13.734039,87.26306,6776.722714,0.39601517,0.39406967,2395.24812412262,2273.3571344336588
SANTANDER,ALBANIA,2007,418.0,502.57,251.0,0.6004784688995215,3162.072811126709,13.937347,14.91568,12.723297,90.41064,6648.6748,0.40649924,0.40349197,2303.36505651474,2273.3571344336588
SANTANDER,ALBANIA,2008,402.0,501.06,241.0,0.599502487562189,3356.3995790481567,13.367218,13.923248,12.932037,92.687706,6504.699086,0.41419983,0.41173425,2110.822781085968,2273.3571344336588
SANTANDER,ALBANIA,2017,297.71,338.0,501.742,1.6853380806825435,2865.2270517349243,14.416371,14.935944,13.700592,88.538475,6728.876116,0.40017447,0.39825058,2325.4017663002014,2273.3571344336588
SANTANDER,ALBANIA,2019,267.0,318.0,356.0,1.3333333333333333,2530.7485797405243,14.8003435,15.528229,14.021637,86.36672,6739.388534,0.38438544,0.37809372,2439.623583316803,2273.3571344336588
SANTANDER,ALBANIA,2024,261.71,305.75,115.0,0.4394176760536472,2456.1183366775517,15.018768,15.825592,13.596588,87.11613,6720.2854,0.38228226,0.38017783,2518.47904920578,2273.3571344336588
SANTANDER,ALBANIA,2021,261.1,310.6,248.04,0.9499808502489466,2876.756936311722,14.045807,14.653473,13.3246155,89.454285,6600.468526,0.4016304,0.399498,2308.462034702301,2273.3571344336588
SANTANDER,ALBANIA,2020,266.0,315.0,329.0,1.236842105263158,2543.583379983902,14.6388445,15.851959,13.627838,87.62094,6825.100534,0.38596854,0.3832334,2485.7484369277954,2273.3571344336588
SANTANDER,ALBANIA,2014,248.83,332.57,208.601,0.8383273721014347,2909.397022724152,14.179271,15.037994,13.365143,89.86847,6701.647038,0.41021475,0.40612283,2345.909414291382,2273.3571344336588
SANTANDER,ALBANIA,2015,276.62,339.82,327.143,1.18264406044393,2599.357590675354,14.692943,15.335358,13.99527,87.49765,6760.847605999999,0.40042624,0.3975525,2531.711359977722,2273.3571344336588
SANTANDER,ALBANIA,2016,264.89,331.94,323.985,1.2230926044773305,2952.521517276764,14.73408,15.649811,13.689606,90.00425,6608.5895310000005,0.40317664,0.4001859,2339.0145206451416,2273.3571344336588
SANTANDER,ALBANIA,2013,363.84,475.55,282.086,0.775302330694811,3002.219748735428,14.102997,14.82608,13.092682,90.38419,6617.219954,0.40602112,0.40273032,2300.6413283348083,2273.3571344336588
VALLE DEL CAUCA,ALCALA,2011,1409.2,1615.5,1832.0,1.3000283848992336,8372.346895217896,16.888071,17.692535,16.206451,95.261375,5402.516377,0.42201996,0.4239019,2480.4563870429997,1251.8602991178689
VALLE DEL CAUCA,ALCALA,2010,1567.1,1596.0,1096.97,0.7000000000000001,9230.512830734251,17.33843,18.812653,16.047028,95.45803,5410.298736,0.42133203,0.42310715,2563.939866065979,1251.8602991178689
VALLE DEL CAUCA,ALCALA,2012,1615.0,1653.54,1292.0,0.8,8266.221894264221,17.04957,17.845123,16.559967,94.577156,5750.499868,0.42350897,0.42391458,2880.587866783142,1251.8602991178689
VALLE DEL CAUCA,ALCALA,2023,837.19,1191.51,797.25,0.9522927889726346,9662.96817779541,18.20102,19.091705,17.100739,94.57752,5732.833856,0.4211235,0.42269516,2970.32891368866,1251.8602991178689
VALLE DEL CAUCA,ALCALA,2008,1488.0,1616.0,1160.64,0.78,9034.819326400757,16.650583,17.14273,16.209381,95.515526,5436.064098,0.4225985,0.4238421,2428.290023803711,1251.8602991178689
VALLE DEL CAUCA,ALCALA,2017,969.48,1433.5,1633.9,1.6853364690349466,7868.563190460205,17.547556,18.180084,16.961578,94.262596,5942.369119,0.4201978,0.4218,2950.708996295929,1251.8602991178689
VALLE DEL CAUCA,ALCALA,2018,984.91,1424.12,1697.75,1.7237615619701292,7165.832747459412,17.526276,18.02359,17.030914,93.48865,5884.032001,0.41854477,0.42014313,3076.0308690071106,1251.8602991178689
VALLE DEL CAUCA,ALCALA,2009,1562.1,1600.8,1093.47,0.7000000000000001,8060.599319458008,17.311594,17.965485,16.685211,94.88709,5509.261444,0.4216067,0.42271805,2678.1659750938416,1251.8602991178689
VALLE DEL CAUCA,ALCALA,2007,1452.6,1637.5,1307.0,0.8997659369406582,8535.978138923645,17.132498,18.060211,16.179108,95.1142,5600.724651,0.42165247,0.42337164,2671.9175839424133,1251.8602991178689
VALLE DEL CAUCA,ALCALA,2019,958.0,1294.0,1258.0,1.313152400835073,7030.304007530212,18.019419,18.61026,17.36148,92.48694,6044.301746,0.41863504,0.41949463,3365.863433361053,1251.8602991178689
VALLE DEL CAUCA,ALCALA,2024,843.21,1198.14,939.3,1.1139573771658304,10989.657545089722,18.654184,19.665436,17.524323,94.47877,5836.336771,0.4212583,0.42320633,3063.607002735138,1251.8602991178689
VALLE DEL CAUCA,ALCALA,2021,889.62,1183.7,907.41,1.0199973022189248,11182.538516998293,17.614004,18.235504,16.930084,95.31647,5572.911908,0.42388153,0.42529678,2626.6249074935918,1251.8602991178689
VALLE DEL CAUCA,ALCALA,2020,860.0,1190.0,1044.0,1.213953488372093,10364.475982666016,17.889008,19.18985,16.970612,94.78662,5946.536878,0.42052332,0.4214821,2971.389415740967,1251.8602991178689
VALLE DEL CAUCA,ALCALA,2022,903.23,1189.59,714.99,0.7915923961781606,10801.81293296814,17.350128,17.641266,17.054596,95.59626,5325.339725,0.42204666,0.424764,2328.0890669822693,1251.8602991178689
VALLE DEL CAUCA,ALCALA,2016,1087.33,1427.91,1380.46,1.2695869699171365,8053.958759307861,17.799347,18.825592,16.95523,94.77441,5759.473217,0.42157236,0.4216957,2942.286500930786,1251.8602991178689
VALLE DEL CAUCA,ALCALA,2013,965.76,1452.95,1010.17,1.0459845096090126,8542.999701499939,17.2223,18.376862,16.45401,95.1516,5605.406228,0.42303595,0.42419687,2781.132464885712,1251.8602991178689
VALLE DEL CAUCA,ALCALA,2014,1041.8,1428.33,1178.29,1.1310136302553273,8129.127210617065,17.474518,18.586823,16.804596,94.53396,5605.0879540000005,0.42112604,0.42285284,2847.020162582397,1251.8602991178689
VALLE DEL CAUCA,ALCALA,2015,1100.71,1417.04,1351.23,1.227598550026801,7094.913639068604,17.84138,18.729889,17.113434,94.04687,5676.495216,0.41868845,0.41974387,3063.0636711120605,1251.8602991178689
HUILA,ALGECIRAS,2013,4316.19,5988.95,4231.26,0.9803229236896432,3432.7568895816803,15.540416,16.790436,14.46109,85.583984,6241.4374210000005,0.40980974,0.4164988,1934.091249585152,2042.6691528315137
HUILA,ALGECIRAS,2012,3304.67,5750.4,3469.9,1.0499989408927366,3758.1807537078857,15.273448,15.917389,14.455963,85.53771,6321.371725,0.412117,0.4171807,1966.571371614933,2042.6691528315137
HUILA,ALGECIRAS,2011,3436.3,5430.7,3848.66,1.1200011640427203,3938.8766922950745,15.377492,15.911285,14.72525,86.977104,6152.2311325,0.41448054,0.42025852,1863.730526983738,2042.6691528315137
HUILA,ALGECIRAS,2010,3854.36,5033.38,4548.15,1.1800013491215142,3671.383544355631,15.968883,17.570465,14.955719,84.92034,6408.495137,0.40491104,0.41109467,2036.828943073749,2042.6691528315137
HUILA,ALGECIRAS,2024,4904.82,6392.16,5342.32,1.0891979726065382,3532.500400990248,15.464854,16.45987,14.065094,84.86678,6441.338467,0.39878115,0.40565014,2096.530073285103,2042.6691528315137
HUILA,ALGECIRAS,2009,3872.27,4757.79,4491.83,1.1599991736113442,3328.905230164528,15.652863,16.604889,14.747223,85.37085,6398.1086945,0.40670457,0.41295752,1974.5015442967413,2042.6691528315137
HUILA,ALGECIRAS,2018,4816.1,5809.92,5562.23,1.1549241087186726,3141.48866635561,15.7447815,16.793365,14.864899,82.21061,6290.6485955,0.39742628,0.4036366,2079.5047815442085,2042.6691528315137
HUILA,ALGECIRAS,2007,3848.39,4151.98,4618.07,1.2000005196978476,3268.531514525413,15.560272,17.396149,14.550201,83.513626,6436.7435685,0.3964618,0.40211964,2055.3693395853043,2042.6691528315137
HUILA,ALGECIRAS,2008,3884.0,4676.11,5437.61,1.400002574665293,3988.971140384674,15.272369,15.588043,14.34317,85.96897,6316.8314135,0.41016993,0.41587543,1922.2484313845637,2042.6691528315137
