Departamento,Municipio,Año,Área Cosechada,Área Sembrada,Producción,Rendimiento,Precipitación acumulada anual (mm/año),Temperatura media anual (°C),Máximo de la temperatura media mensual (°C),Mínimo de la temperatura media mensual (°C),Humedad relativa media anual (%),Radiación solar acumulada anual (MJ/m²/año),Humedad volumétrica media anual del suelo capa 1 (m³/m³),Humedad volumétrica media anual del suelo capa 2 (m³/m³),Evaporación potencial acumulada anual (mm/año),SPI3_mean_anual,SPI3_min_anual,SPI3_meses_bajo_m1,SPI6_mean_anual,SPI6_min_anual,SPI6_meses_bajo_m1,SPI12_mean_anual,SPI12_min_anual,SPI12_meses_bajo_m1,SPI3_dic,SPI6_dic,SPI12_dic,SPI1_floracion,SPI3_floracion,SPI1_llenado,SPI3_llenado,altitud_media_m,Rendimiento_lag1,Rendimiento_lag2,Rendimiento_lag3,Rendimiento_rolling3,Rendimiento_vs_media_mun
NARINO,LA UNION,2008,4300.0,4480.0,7095.0,1.65,4286.123604297638,14.967153,15.78653,14.315338,89.98373,6391.194102,0.41034064,0.4108111,1576.8724982738495,0.6564593061259002,-0.509180107025428,0.0,0.8917714329087532,0.2261961083874863,0.0,1.0313026591882084,0.2109776368400758,0.0,1.2054515768181342,0.5728087030205102,1.4075689192950172,0.2673829039464712,-0.2047406246075606,0.9140829706910292,1.2054515768181342,1566.398394028238,1.900108577633008,,,1.900108577633008,0.0
NARINO,LA UNION,2009,3782.0,4442.0,4338.0,1.1470121628767849,3278.803084254265,15.951243,17.406647,14.679352,85.96929,6618.216028,0.3896319,0.3884468,1718.7602639198303,-0.0650449015272195,-1.8544729529819364,3.0,0.0251583993296841,-1.7057869644068016,3.0,0.7051888956034756,-0.2750898439956412,0.0,0.5557487415341176,-0.7997444806213438,-0.2750898439956412,-0.5053961421959886,-1.3591688588901172,0.4688293044653627,0.5557487415341176,1566.398394028238,1.65,1.900108577633008,,1.775054288816504,-0.12505428881650404
NARINO,LA UNION,2010,2814.0,3554.0,3376.8,1.2,4278.717438220978,15.703502,16.664215,14.09903,89.818634,6517.05418,0.4042867,0.4046122,1622.71804022789,0.5162614915898093,-0.2765889808309095,0.0,0.4988198055858704,-0.4440272527399084,0.0,0.045591183531144,-1.0112151065292925,1.0,1.6388404787172914,1.298197663637746,1.396207498930606,0.6923942346732098,0.1187090785157327,1.3535437475670675,1.6388404787172914,1566.398394028238,1.1470121628767849,1.65,1.900108577633008,1.5657069135032644,-0.41869475062647954
NARINO,LA UNION,2011,2035.0,4035.0,2442.0,1.2,3617.02644443512,15.2568865,16.567047,14.421295,88.755104,6327.313489,0.40199533,0.40302148,1582.1570806503296,0.2779851941106766,-1.1110629978026174,1.0,0.5246974406215216,-0.5498285331716836,0.0,1.1340545430501838,0.3239570168415464,0.0,0.9795710117707792,0.0096287433999217,0.3239570168415464,0.1342801821953814,-0.700492940980149,0.9830652148616668,0.9795710117707792,1566.398394028238,1.2,1.1470121628767849,1.65,1.3323373876255948,-0.27428018512744834
NARINO,LA UNION,2012,3307.0,4909.0,3968.4,1.2,3346.0284054279327,15.902272,17.975006,14.454498,82.56331,6556.047794,0.3665619,0.3638102,1750.8092696666718,-0.1911585131096229,-2.9206551192607444,4.0,-0.0668482913062854,-2.246592427893115,4.0,0.4030689287464126,-0.1749960556608927,0.0,0.7647823216481019,-0.9818247933138772,-0.1528459440391359,-0.8002478485108862,-2.099781706776904,0.4391739313547957,0.7647823216481019,1566.398394028238,1.2,1.2,1.1470121628767849,1.182337387625595,-0.21942414810195854
NARINO,LA UNION,2013,4338.9,5208.0,4309.43,0.9932079559335316,3138.1260299682617,15.883922,16.621246,14.73526,85.80847,6564.384146,0.39347205,0.39020285,1701.7071206569672,-0.1431449940852752,-1.8916231540061577,2.0,-0.209268493981839,-1.5612696835569586,3.0,-0.5203472276905122,-0.8791220688752871,0.0,0.2379078636111892,-1.050463943584635,-0.5364434617283198,-0.354158420454037,-1.288097358349062,0.2175732577998504,0.2379078636111892,1566.398394028238,1.2,1.2,1.2,1.2,-0.18285345675163223
NARINO,LA UNION,2014,4206.63,5038.91,4517.7,1.0739475542179844,3128.3717318177223,16.071686,17.614166,14.994049,83.721275,6500.773364,0.37200037,0.37081018,1739.6733837127686,-0.2927231778358686,-2.52838344279006,3.0,-0.4158320592220383,-1.5884843610966808,4.0,-0.571952767913289,-0.7724761217445636,0.0,0.5308563327233842,-1.1122395608782054,-0.5548545625614675,-0.360201086697528,-1.8323601983426503,0.4306103418025361,0.5308563327233842,1566.398394028238,0.9932079559335316,1.2,1.2,1.1310693186445107,-0.3339818578440863
NARINO,LA UNION,2015,4218.37,5005.72,4772.94,1.131465471260226,2217.2746790647507,16.80248,18.56485,15.612457,79.55607,6664.354322,0.3586286,0.35427475,1852.0317692756653,-0.8235282861859544,-2.773170767505567,4.0,-1.110594056503934,-2.8046012574856114,5.0,-1.3785675924536926,-2.4811344796117014,8.0,-0.6533874784955773,-2.4984518856273845,-2.4811344796117014,-1.2685858953864813,-2.355404085826782,-1.8306060060996927,-0.6533874784955773,1566.398394028238,1.0739475542179844,0.9932079559335316,1.2,1.0890518367171718,-0.22158697711467923
NARINO,LA UNION,2016,4120.38,4987.55,4821.51,1.170161489959664,3175.303356528282,16.620798,18.308258,15.131012,84.13198,6630.10247,0.37908426,0.37641272,1758.3916058540344,-0.4989934912935612,-2.3123649645665,4.0,-0.9483120074401886,-2.1004000646033583,5.0,-1.9373659265263596,-2.579396792400892,11.0,1.1794238351570452,-0.3155135356863622,-0.4666223384145931,-0.2338614384275319,-1.6565475517146293,1.4917141771065916,1.1794238351570452,1566.398394028238,1.131465471260226,1.0739475542179844,0.9932079559335316,1.066206993803914,-0.1458391645088335
NARINO,LA UNION,2017,4233.48,4897.09,4280.91,1.0112035488534257,3410.6583721637726,16.05602,17.32315,15.184967,85.22306,6674.722582,0.38526154,0.38471732,1728.866555929184,0.0883639384770179,-2.183869495410065,2.0,0.1644006277678088,-1.131205530525614,1.0,0.1112591843643956,-0.2082876654809744,0.0,0.7169842368799875,-0.773685919835449,-0.0368602093549705,-0.1170637118449782,-1.421806342404182,0.4392277772166543,0.7169842368799875,1566.398394028238,1.170161489959664,1.131465471260226,1.0739475542179844,1.1251915051459582,-0.09642883122845602
NARINO,LA UNION,2018,4247.53,4844.57,4393.05,1.0342599110541892,3006.465892791748,16.192617,17.890045,15.253571,83.501656,6659.034474,0.37847266,0.38009262,1766.9708790779114,-0.2525278667056165,-2.139601393872589,3.0,-0.318299683105736,-1.3979670978349157,4.0,-0.3708483874530597,-0.7882793623728994,0.0,0.2072470668843707,-1.2772948763650005,-0.7882793623728994,-0.3379124135288615,-1.648349189826994,-0.5581367503446725,0.2072470668843707,1566.398394028238,1.0112035488534257,1.170161489959664,1.131465471260226,1.1042768366911053,-0.23216979303154006
NARINO,LA UNION,2019,3709.0,4666.0,4850.0,1.307630088972769,3015.143201291561,16.617075,18.514557,15.513824,81.86794,6723.284628,0.37063727,0.3708941,1827.0424337387085,-0.3922081309325353,-2.54088799492634,3.0,-0.5953047336138506,-1.5327016423819957,3.0,-1.0421983688981755,-1.191943460873448,9.0,0.7104185173257879,-0.9179453308410768,-0.7714554558900126,-0.2701276958030031,-1.8204926089161897,0.5668953101675008,0.7104185173257879,1566.398394028238,1.0342599110541892,1.0112035488534257,1.170161489959664,1.071874983289093,-0.1916873115948785
NARINO,LA UNION,2020,3752.0,4604.0,4536.0,1.208955223880597,3495.046709537506,16.322275,16.94571,14.965729,85.72819,6792.829168,0.39859518,0.39983368,1756.5995318889618,0.0586809874303482,-0.7353630920076973,0.0,-0.0075995373162594,-0.7811623571085574,0.0,-0.4180519839343959,-0.821566576851782,0.0,0.7305570557955521,0.0241752538801903,0.1123966387833903,-0.4420494569876025,-0.7039766517835735,1.3019175280741833,0.7305570557955521,1566.398394028238,1.307630088972769,1.0342599110541892,1.0112035488534257,1.1176978496267946,0.07539956891418576
NARINO,LA UNION,2021,3850.12,4504.12,3850.12,1.0,4219.949535608292,15.797272,16.907867,14.916412,87.26718,6347.721958,0.40702692,0.40750885,1599.9181158542633,0.5943994699593954,-0.8928734861372484,0.0,0.7342318225216508,0.0449630605410645,0.0,0.9235287693810676,0.5373495725662252,0.0,1.299796464445536,0.4465816765384801,1.305594569634921,0.2986165491860244,-0.3816926725867051,0.8740844787564882,1.299796464445536,1566.398394028238,1.208955223880597,1.307630088972769,1.0342599110541892,1.1836150746358516,-0.021612775022415764
NARINO,LA UNION,2022,3651.82,4512.28,3388.71,0.9279509942987332,4300.819902896881,15.437694,16.245026,14.767731,89.30826,6402.721531,0.40968704,0.41051736,1577.604159116745,0.687550505337667,-0.4725840210601796,0.0,1.0735628965990027,0.1356413402583361,0.0,1.5870903396599132,1.2221561815073556,0.0,0.7129183615190203,0.1356413402583361,1.430075748905414,0.256828066536827,-0.2936589323637604,0.7076019042891503,0.7129183615190203,1566.398394028238,1.0,1.208955223880597,1.307630088972769,1.1721951042844554,-0.2151967989761452
NARINO,LA UNION,2023,3559.03,4462.48,3028.0,0.8507936151142305,3406.403384447098,16.630869,18.298248,14.799957,83.27274,6403.835482,0.38430023,0.38320032,1700.729637145996,-0.0328878777863377,-1.72263842510362,2.0,0.0047016609465805,-1.3355161790200831,3.0,0.4999961391913905,-0.152883015205391,0.0,0.7233175925999438,-0.5625329286265958,-0.0444508975840376,-0.3958825930430554,-1.2985893599885467,0.9902421749942022,0.7233175925999438,1566.398394028238,0.9279509942987332,1.0,1.208955223880597,1.0456354060597768,-0.2692929418850738
NARINO,LA UNION,2024,3268.68,4280.36,3519.78,1.0768200007342414,3357.6250277757645,17.111704,18.988434,15.635895,81.96932,6819.68159,0.3761088,0.37804794,1843.162458896637,-0.0472224702564185,-2.242022999639754,2.0,-0.029736737235651,-1.313174634726468,1.0,-0.1955458110188436,-0.6998946043276882,0.0,0.6886208766705822,-0.8280738228291836,-0.1319249795805574,-0.5733162600297882,-1.558369168568015,1.2762298924948468,0.6886208766705822,1566.398394028238,0.8507936151142305,0.9279509942987332,1.0,0.9262482031376545,-0.32607089041842496
NARINO,LEIVA,2008,476.0,582.0,571.2,1.2000000000000002,3790.4775587717695,17.636044,18.104889,17.267813,90.901306,5755.943308,0.40657213,0.40423796,2619.518424193064,0.59636691675351,-0.5257689705707616,0.0,0.9181456763384466,0.0824224128385533,0.0,1.2853222636122184,0.9793784094122806,0.0,1.2150819308761898,0.5350907830945467,1.06803972658446,0.3173802356757847,-0.1602773284253925,1.366811471315707,1.2150819308761898,1359.101108208029,1.2000000000000002,,,1.2000000000000002,0.0
NARINO,LEIVA,2009,580.0,630.0,696.0,1.2,3206.739288210869,18.546566,19.55899,17.50357,88.148865,6031.10157,0.38232803,0.37879562,3054.0793379147844,-0.0147984853340808,-1.6392402051294828,3.0,-0.0283242684410891,-1.8794999849085992,3.0,0.3840823364240271,-0.2323400874785048,0.0,1.603038885743422,0.3693803108128801,0.0928906845414931,-0.1052271403966257,-1.002244717305748,0.8029598739242382,1.603038885743422,1359.101108208029,1.2000000000000002,1.2000000000000002,,1.2000000000000002,0.0
NARINO,LEIVA,2010,587.0,637.0,704.4,1.2,3642.3185210227966,18.372934,19.226715,17.064524,89.98997,5809.090501333333,0.39633515,0.39452615,2752.278841972351,0.3467268103505856,-0.7673888320385278,0.0,0.4267363816608345,-0.2469471562840475,0.0,0.2266280047219839,-0.506994408875677,0.0,1.8487099856926048,1.1360269858546277,0.8305064887129164,0.3703844111860311,-0.2832248985874785,1.475965400341515,1.8487099856926048,1359.101108208029,1.2,1.2000000000000002,1.2000000000000002,1.2000000000000002,-2.220446049250313e-16
NARINO,LEIVA,2011,443.0,647.0,443.0,1.0,3968.712571223577,17.981659,18.92512,17.266348,89.61799,5737.063706333333,0.3962008,0.39456347,2733.0278124809265,0.6584276322052481,-1.2078182861188205,2.0,0.8797463980055237,-0.4696779270720027,0.0,1.295244250342902,1.033088410958044,0.0,2.215731575562676,1.1678297400804678,1.345842885159792,1.100826130075709,-0.0892170547730922,1.2275555635143005,2.215731575562676,1359.101108208029,1.2,1.2,1.2000000000000002,1.2,-2.220446049250313e-16
NARINO,LEIVA,2012,635.0,658.0,762.0,1.2,3072.239738345146,18.535465,20.105215,17.266998,85.47684,6029.641038666667,0.36386278,0.3612908,3314.3764254252114,-0.180405977063819,-2.316462170197004,4.0,0.0673722045797967,-1.9662747972180583,4.0,0.7612974691838521,-0.2844379113230863,0.0,1.2593482051830691,-0.2213473221765758,-0.1482590039011656,-0.6259376534768682,-1.693118183690491,1.368381144673541,1.2593482051830691,1359.101108208029,1.0,1.2,1.2,1.1333333333333333,-0.16000000000000014
NARINO,LEIVA,2013,729.19,910.28,810.604,1.1116499129170725,2819.400277455648,18.409855,18.79898,17.677969,88.57609,5998.934739333334,0.38007483,0.3742782,3013.2312672932944,-0.1358089166605164,-1.8231503165883371,2.0,-0.1547347907429241,-1.137039019417257,3.0,-0.400569082893063,-0.7189749413341255,0.0,0.582566638607041,-0.6182440930082981,-0.6214516480674699,-0.5405642788493579,-1.3124002511583477,0.1724114051503182,0.582566638607041,1359.101108208029,1.2,1.0,1.2,1.1333333333333335,0.033333333333333215
NARINO,LEIVA,2014,831.21,920.06,999.128,1.2020163376282769,3225.301427563032,18.745026,21.11026,17.85082,85.429085,6050.055081666667,0.37194526,0.36993238,3268.357974688212,-0.0341202499512545,-1.966679671817848,2.0,-0.1059748414920683,-1.5577671462640017,2.0,-0.2252203623340304,-0.4018959923594397,0.0,1.2664737342095171,-0.0896998405426427,0.125638349051264,-0.1108475457586741,-1.2708037597260482,0.8526296092030662,1.2664737342095171,1359.101108208029,1.1116499129170725,1.2,1.0,1.1038833043056908,-0.04715721749965218
NARINO,LEIVA,2015,761.0,839.42,798.977,1.049904073587385,2186.938319365184,19.350603,20.949942,18.356598,83.144005,6279.539444,0.35195076,0.34958604,3655.801905632019,-0.6232206710496758,-2.158598493448908,4.0,-0.7096073407718185,-2.261362411959177,5.0,-0.7262082303144858,-1.946548724638148,2.0,-0.3130798125896839,-1.6982099328317894,-1.946548724638148,-0.9383109434272288,-1.8045675192821515,-1.3149458558905298,-0.3130798125896839,1359.101108208029,1.2020163376282769,1.1116499129170725,1.2,1.1712220835151166,0.037808056310108196
NARINO,LEIVA,2016,753.966,848.35,818.665,1.0858115617945636,2299.8469664851823,19.291697,20.194977,18.006662,84.29278,6117.597241666667,0.359659,0.35241488,3526.5059310595198,-0.8765339066664583,-2.016086581107986,5.0,-1.3707555065933017,-2.074920047629788,9.0,-2.303596911208716,-2.5074588501372213,12.0,0.5551254568934452,-0.808332361733051,-1.6923819130405402,-0.6070909294293,-1.66899708559434,0.7401793561432993,0.5551254568934452,1359.101108208029,1.049904073587385,1.2020163376282769,1.1116499129170725,1.1211901080442448,-0.10160374020514107
NARINO,LEIVA,2017,719.18,798.5,606.031,0.8426694290719986,3112.816502372424,18.777266,20.290762,17.833405,86.05689,6116.884405666667,0.37988874,0.37843576,3236.880906105041,0.0014699936689152,-1.687962271175322,2.0,-0.0834257444751743,-1.1989244044075007,1.0,-0.4289026473298709,-1.1837622943786543,1.0,0.7529543470658435,-0.4743416129293965,-0.0747771242115321,-0.1236165839596395,-1.1348778395548138,0.6957402445035148,0.7529543470658435,1359.101108208029,1.0858115617945636,1.049904073587385,1.2020163376282769,1.1125773243367416,-0.05912662679816627
NARINO,LEIVA,2018,688.78,779.58,593.648,0.8618833299457012,2830.9856362342834,18.931494,20.914785,18.035471,83.95926,6194.802707,0.3708496,0.3700659,3442.4621912638345,-0.1979923003809078,-1.92979720851423,4.0,-0.2147104944533478,-1.682823245518423,5.0,-0.1868975333679105,-0.5991594271432062,0.0,0.1941323186330878,-1.0525913770622282,-0.5991594271432062,-0.5139678304939743,-1.475887863609422,-0.3920615732960236,0.1941323186330878,1359.101108208029,0.8426694290719986,1.0858115617945636,1.049904073587385,0.9927950214846489,-0.274789781382483
NARINO,LEIVA,2019,631.0,763.0,815.0,1.2916006339144217,2494.684686511755,19.557613,22.524323,18.313955,80.365234,6248.25375,0.36316893,0.36255392,3795.62033700943,-0.5707921580606553,-2.0431784851034167,3.0,-0.8981400270948573,-1.800382603172694,5.0,-1.3966862637825923,-1.6139307150664428,11.0,0.6526584268677657,-0.7249341421877528,-1.2731738972183153,-0.3127509137847127,-1.487218272806844,0.251324333663363,0.6526584268677657,1359.101108208029,0.8618833299457012,0.8426694290719986,1.0858115617945636,0.9301214402707544,-0.23427789046638203
NARINO,LEIVA,2020,658.0,737.0,314.8,0.478419452887538,3460.586129426956,18.616873,19.217682,17.57966,87.2908,6203.812504,0.38913047,0.38622665,3192.916841983795,0.1492784835379613,-0.9750167543869026,0.0,0.1850494649178288,-1.114234772216851,1.0,-0.0223909130922972,-0.7300718474888549,0.0,0.8863509426756463,-0.0002644885569304,0.5302778420593427,-0.4470341451618586,-0.9319083136413552,1.8350741318345616,0.8863509426756463,1359.101108208029,1.2916006339144217,0.8618833299457012,0.8426694290719986,0.9987177976440403,0.18040561246369702
NARINO,LEIVA,2021,616.67,681.68,370.0,0.5999967567742878,3798.937293608984,18.124746,19.113596,17.401438,88.852684,5837.545305333333,0.40098318,0.39794922,2837.5376365979514,0.5313742070857425,-0.9207701414190292,0.0,0.5881844443661511,-0.5123822733720949,0.0,0.6908685049282856,0.3628818975696825,0.0,1.4683408057556069,0.5572717225810322,1.0814169077812772,0.2091022515946726,-0.4269917166540741,1.131052568568684,1.4683408057556069,1359.101108208029,0.478419452887538,1.2916006339144217,0.8618833299457012,0.8773011389158869,-0.587577313665816
NARINO,LEIVA,2022,575.16,652.22,411.75,0.7158877529730858,3921.672924518585,17.798588,18.738678,17.225983,90.55227,5771.404713666667,0.40453127,0.40294182,2699.033795992533,0.6001248870925282,-0.8510217553731589,0.0,0.8754492415703287,-0.2321441387989868,0.0,1.3008588070597071,1.1222861254959766,0.0,1.305162613011766,0.4424006250855145,1.273333334069834,0.1392150933092375,-0.5331214781070333,1.6198391091290365,1.305162613011766,1359.101108208029,0.5999967567742878,0.478419452887538,1.2916006339144217,0.7900056145254157,-0.4349333424604619
NARINO,LEIVA,2023,594.96,686.22,485.48,0.8159876294204652,3074.887011607488,19.045366,20.580149,17.52066,86.33236,6032.169818666666,0.37892997,0.37724304,3200.68101199468,0.0125091415455512,-1.6607507409673683,2.0,0.0915097927248441,-1.2763993086586771,3.0,0.4383473686833592,-0.143445248043449,0.0,0.8402654613526093,-0.3285082897809054,-0.143445248043449,-0.254326733120547,-1.1355553227308506,0.984066376674246,0.8402654613526093,1359.101108208029,0.7158877529730858,0.5999967567742878,0.478419452887538,0.5981013208783038,-0.2991021996203098
NARINO,LEIVA,2024,580.91,720.81,560.83,0.9654335439224666,2518.858367005984,19.60758,20.825186,18.423004,83.36613,6402.206433666666,0.36397088,0.36176935,3676.055662155152,-0.4235415750331198,-2.194759098445206,3.0,-0.4840576954760218,-1.6543760539555192,3.0,-0.7402342925979347,-1.2227382061853138,2.0,0.0903529496985518,-1.3339572813906329,-1.2227382061853138,-0.8761098345225407,-1.6498382655636386,0.8125132343182871,0.0903529496985518,1359.101108208029,0.8159876294204652,0.7158877529730858,0.5999967567742878,0.7106240463892796,-0.1872963041627581
NARINO,LINARES,2008,641.0,706.0,769.2,1.2000000000000002,4516.024434089661,16.844107,17.677155,16.071198,93.16146,5910.495078,0.42165375,0.42133585,1421.3728914260864,0.5956894217996876,-0.2323484532560426,0.0,1.012091269278564,0.0737923908831111,0.0,1.132660995268113,-0.0785812550784542,0.0,0.4896689773307986,0.3046252704138893,1.003302112538158,0.084087776410691,-0.0125774318970145,0.0254292768083938,0.4896689773307986,1507.944089361706,1.2,,,1.2,0.0
NARINO,LINARES,2009,670.0,742.0,611.072,0.91204776119403,4133.708769798279,17.719797,19.080475,16.41568,90.91113,6089.198196,0.42039236,0.4185473,1522.222477197647,-0.0811408332188502,-1.269519143761092,3.0,-0.2112874323111349,-1.5864377975520338,2.0,0.1376754006810857,-0.5423630743560242,0.0,0.8790308277523182,-0.178495731741254,-0.2856659240557889,0.3678375526691019,-0.5044236490963233,0.1626836580624791,0.8790308277523182,1507.944089361706,1.2000000000000002,1.2,,1.2000000000000002,0.0
NARINO,LINARES,2010,670.0,755.0,651.2,0.9719402985074628,4361.54837846756,17.554575,18.598297,15.754059,92.70984,5973.94079,0.42011514,0.41903815,1464.1845526695251,0.1643723106455913,-1.3515757407111757,1.0,0.2204714948092076,-0.324002199622896,0.0,-0.2480873527316464,-1.5450739275106486,2.0,1.0062926675659731,0.5626252878955311,0.49157634799593,0.3596417556946599,-0.0852684145551773,0.7108572772033003,1.0062926675659731,1507.944089361706,0.91204776119403,1.2000000000000002,1.2,1.10401592039801,-0.19196815920398003
NARINO,LINARES,2011,700.0,810.0,630.0,0.9,4336.020820140839,17.031301,18.285797,16.120514,92.692604,5867.769023,0.4201177,0.41864777,1415.8762273788452,0.134251184318261,-1.7887545249310122,2.0,0.1745923653723838,-0.5726105825018465,0.0,0.4833198774369194,-0.137884060764403,0.0,1.7913586917754152,0.3697342733152187,0.4058583311267838,0.6426584944230855,-0.7643388806883377,1.5445182988164048,1.7913586917754152,1507.944089361706,0.9719402985074628,0.91204776119403,1.2000000000000002,1.0279960199004976,-0.09905671641791036
NARINO,LINARES,2012,538.0,678.0,482.048,0.896,4263.732135772705,17.632416,19.182037,16.227936,88.88775,6121.849424,0.42015457,0.41867447,1548.7047591209412,0.1850653694905972,-1.8354110287420704,3.0,0.3724237700106025,-1.1444625001818096,1.0,0.7270332985322834,0.1612864184593513,0.0,0.7443329115162703,-0.2066964060021481,0.1612864184593513,0.2899269733677308,-0.5358534927569195,0.4847325520089,0.7443329115162703,1507.944089361706,0.9,0.9719402985074628,0.91204776119403,0.9279960199004975,-0.1367976119402986
NARINO,LINARES,2013,691.51,866.08,475.486,0.6876053853161921,4093.236741065979,17.707977,18.43985,16.434479,90.59061,6030.034928,0.41991934,0.41809082,1511.6686370372772,-0.0856965662138058,-1.762242073696043,1.0,-0.102922160017057,-1.3267547542385525,1.0,-0.2461229836573319,-0.5052703374581369,0.0,0.2925006108936001,-0.5638549174015279,-0.426699814093092,0.135661403231184,-0.5440120145541824,0.2999364497741284,0.2925006108936001,1507.944089361706,0.896,0.9,0.9719402985074628,0.9226467661691543,-0.11733134328358219
NARINO,LINARES,2014,762.75,855.41,567.106,0.7435018026876434,4150.138813972473,17.878164,19.696198,16.722565,88.77578,6043.363853,0.42003632,0.4186338,1537.4646728038788,-0.0459526177151923,-0.7534838025998061,0.0,-0.1355238769198957,-0.758359784693246,0.0,-0.315299868959649,-0.6878037005829958,0.0,0.3226744635359897,-0.1924724716392076,-0.2286749548303044,-0.2386036917677836,-0.2075610756643756,0.2718810023697871,0.3226744635359897,1507.944089361706,0.6876053853161921,0.896,0.9,0.8278684617720641,-0.27919367825776287
NARINO,LINARES,2015,732.53,823.08,773.08,1.0553560946309366,3720.417408466339,18.612864,19.737701,17.403473,86.19811,6242.620656,0.41585794,0.4137319,1639.5668096542358,-0.5330791295026156,-1.7734289873376805,4.0,-0.8500265845163563,-1.5232430461105002,5.0,-1.1668526707716018,-1.772086378659617,9.0,-0.3116300094565446,-0.700265527831397,-1.772086378659617,0.4809671717554585,-0.2106820123157624,-1.6117401152058528,-0.3116300094565446,1507.944089361706,0.7435018026876434,0.6876053853161921,0.896,0.7757023960012784,-0.1953851032755226
NARINO,LINARES,2016,711.506,815.5,776.573,1.0914496855964673,4069.732597827912,18.288605,19.448883,16.806793,89.559364,6188.239663,0.4196663,0.41823196,1574.568365097046,-0.4486976284645079,-1.8380534578996337,4.0,-0.8192505117410499,-1.2311508970419451,3.0,-1.5454761740798568,-2.020374239080568,11.0,1.309777569530591,0.3482733849062902,-0.5090335109661996,0.4024957011762885,-0.4393763638986772,1.4626560664863062,1.309777569530591,1507.944089361706,1.0553560946309366,0.7435018026876434,0.6876053853161921,0.8288210942115907,0.10352816770468498
NARINO,LINARES,2017,703.43,794.61,474.207,0.6741353084173266,3817.5677542686462,17.800812,19.115631,16.86905,90.38263,6167.640962,0.41796494,0.41610336,1536.039566040039,-0.3734245888119822,-1.9144772414568203,3.0,-0.4632355483193149,-1.913240589817487,6.0,-0.4207157072467349,-1.413085287894188,1.0,0.1266236515223507,-1.1770956294057588,-1.413085287894188,0.1648464369658033,-0.997610118015265,0.0525938889028478,0.1266236515223507,1507.944089361706,1.0914496855964673,1.0553560946309366,0.7435018026876434,0.9634358609716823,0.125659582803194
NARINO,LINARES,2018,679.25,774.61,468.347,0.689506072874494,4024.749612808228,17.878,19.509186,16.929108,89.02752,6193.062972,0.41840872,0.4168307,1562.062212228775,-0.146992833788197,-1.6618965272107196,1.0,-0.3032642159886818,-0.9999388339426624,0.0,-0.8092814040486013,-1.523401956248532,3.0,-0.2589182892054207,-0.9999388339426624,-0.6674975083587908,0.3534457719080951,-0.5148388878796202,-1.558776303324156,-0.2589182892054207,1507.944089361706,0.6741353084173266,1.0914496855964673,1.0553560946309366,0.9403136962149102,-0.26514072215995155
NARINO,LINARES,2019,606.0,761.0,786.0,1.297029702970297,4078.963907241821,18.367075,20.170807,17.280426,87.61981,6245.690464,0.41883722,0.41680017,1604.657508134842,-0.3570603023110482,-1.604868761940399,5.0,-0.7381606305882918,-1.1183569408133636,4.0,-1.318281830275782,-1.6059531397072555,11.0,1.2514589816678892,0.383152147635182,-0.4766589362743136,0.8458717553339761,-0.1599345338560396,0.6839313649632316,1.2514589816678892,1507.944089361706,0.689506072874494,0.6741353084173266,1.0914496855964673,0.8183636889627626,-0.22895579456088544
NARINO,LINARES,2020,589.0,712.0,706.0,1.198641765704584,4126.407270431519,18.369802,19.053375,16.950104,90.37875,6251.478584,0.41337204,0.4133428,1585.129060268402,-0.1888450547744923,-1.5076086710082437,3.0,-0.1592597587815437,-1.4333832463681864,2.0,-0.2569793630719125,-0.7235639795390775,0.0,1.171190946052416,0.1532926849110158,-0.3110412240413741,-0.1024897996789157,-0.8462003289341674,1.8269673340859791,1.171190946052416,1507.944089361706,1.297029702970297,0.689506072874494,0.6741353084173266,0.886890361420706,0.3494472328014624
NARINO,LINARES,2021,548.0,651.14,597.32,1.09,4686.289288043976,17.837961,19.144196,16.693756,91.66958,5933.374217,0.41773733,0.41831207,1450.6444807052612,0.7743385288966186,-1.067052726003836,2.0,1.0814661008030926,-0.3270014695092118,0.0,1.2845957247976212,0.3912534006044973,0.0,1.100694212279669,0.0877486706116427,1.55406032528368,0.6895022106687401,-0.2565674076173346,0.8762259031254992,1.100694212279669,1507.944089361706,1.198641765704584,1.297029702970297,0.689506072874494,1.0617258471831252,0.23312648871176733
NARINO,LINARES,2022,518.57,634.77,782.99,1.509902231135623,4683.374328613281,17.36022,18.32315,16.541168,92.941284,5941.803543,0.41939035,0.4193891,1420.3844554424286,0.6495004109187953,-1.1353000453949122,1.0,1.1397797643923837,-0.4700290417496009,0.0,1.7655284693201363,1.4418075304630336,0.0,0.7179584702633574,-0.315153792391283,1.5447436081710677,-0.3057765082505909,-0.987825042887777,0.8315097449355278,0.7179584702633574,1507.944089361706,1.09,1.198641765704584,1.297029702970297,1.195223822891627,0.11618574147337113
NARINO,LINARES,2023,515.85,622.96,544.18,1.0549190656198506,4469.479169368744,18.4699,19.925201,16.659332,89.191154,5999.44108,0.4094429,0.40947852,1531.8942835330963,0.2836941434183986,-2.397704431555613,3.0,0.4377338341526429,-1.5546015627666647,2.0,0.9378309396029716,0.504610205288711,0.0,0.8787619048737191,-0.4431319338000271,0.8503533830448805,0.1767581927628068,-1.0033634614327849,1.1763149937558457,0.8787619048737191,1507.944089361706,1.509902231135623,1.09,1.198641765704584,1.266181332280069,0.502582474320932
