departamento,municipio,cod_mpio,anio,Precipitación acumulada anual (mm/año),Temperatura media anual (°C),Máximo de la temperatura media mensual (°C),Mínimo de la temperatura media mensual (°C),Humedad relativa media anual (%),Radiación solar acumulada anual (MJ/m²/año)
VALLE DEL CAUCA,EL CERRITO,248,2016,10388.942882537842,16.938547,17.774078,16.337555,85.52224,5772.2467655
VALLE DEL CAUCA,EL CERRITO,248,2017,9152.536982536316,16.69697,17.128326,16.34732,84.639,5990.430605
VALLE DEL CAUCA,EL CERRITO,248,2018,8585.159335136414,16.598663,16.842194,16.176666,84.5784,5981.182616
VALLE DEL CAUCA,EL CERRITO,248,2019,9144.935074806213,16.970001,17.447174,16.495026,83.65351,6017.587371
VALLE DEL CAUCA,EL CERRITO,248,2020,11233.757900238037,17.120901,17.866364,16.5065,83.60382,6141.355479
VALLE DEL CAUCA,EL CERRITO,248,2021,11902.616079330444,16.68631,17.045319,16.273346,85.713295,5639.4936259999995
VALLE DEL CAUCA,EL CERRITO,248,2022,9502.240459918976,16.441782,16.87564,16.036774,86.78769,4377.338479
VALLE DEL CAUCA,EL CERRITO,248,2023,5923.897050857544,17.11138,17.706451,16.041656,85.43975,1812.8630624999998
VALLE DEL CAUCA,EL CERRITO,248,2024,11586.44267988205,17.443838,18.177887,16.700592,85.2108,5236.936575
VALLE DEL CAUCA,EL DOVIO,250,2007,6404.537177562714,18.251577,19.089264,17.381256,92.44043,4436.107247
VALLE DEL CAUCA,EL DOVIO,250,2008,6149.347127914429,17.942617,18.150543,17.692535,92.12027,4542.7954819999995
VALLE DEL CAUCA,EL DOVIO,250,2009,5885.231482505798,18.493277,18.889557,17.919342,92.2175,4520.92297
VALLE DEL CAUCA,EL DOVIO,250,2010,7074.138278961182,18.534637,19.630768,17.360504,92.52749,4314.282958
VALLE DEL CAUCA,EL DOVIO,250,2011,5992.542738437653,18.109976,18.623444,17.476227,92.35316,4526.016419
VALLE DEL CAUCA,EL DOVIO,250,2012,6017.158093929291,18.34376,18.75528,17.993073,91.54139,4782.604115
VALLE DEL CAUCA,EL DOVIO,250,2013,6006.8463587760925,18.448456,19.115143,17.94522,92.291725,4481.557256
VALLE DEL CAUCA,EL DOVIO,250,2014,5448.597885608673,18.610403,19.111237,18.271637,91.94141,4669.871016
VALLE DEL CAUCA,EL DOVIO,250,2015,5169.295218706131,19.014212,19.726715,18.754547,91.22247,4818.416954
VALLE DEL CAUCA,EL DOVIO,250,2016,6028.904841423035,18.988678,19.828766,18.4003,91.70239,4679.98123
VALLE DEL CAUCA,EL DOVIO,250,2017,4548.552875995636,18.814728,19.359772,18.459625,90.33435,5183.172331
VALLE DEL CAUCA,EL DOVIO,250,2018,4300.083202838898,18.734,19.096588,18.327057,90.385506,5191.733813
VALLE DEL CAUCA,EL DOVIO,250,2019,4188.0394904613495,19.115103,19.476715,18.500885,90.35376,5228.409029
VALLE DEL CAUCA,EL DOVIO,250,2020,5552.107790470123,19.180878,20.207184,18.620026,90.72193,4995.7924889999995
VALLE DEL CAUCA,EL DOVIO,250,2021,6130.827672481537,18.799103,19.261139,18.296783,91.53949,4707.487825
VALLE DEL CAUCA,EL DOVIO,250,2022,5119.922204494476,18.48353,18.860016,18.073883,91.97196,3527.275313
VALLE DEL CAUCA,EL DOVIO,250,2023,3125.108550310135,19.246796,19.747467,18.267242,90.87235,1535.35212475
VALLE DEL CAUCA,EL DOVIO,250,2024,5742.679404497147,19.51301,20.226715,18.62149,91.11206,4152.151226
VALLE DEL CAUCA,EL ÁGUILA,243,2007,5960.435073375702,18.747915,19.542389,17.929108,91.951836,4920.892131
VALLE DEL CAUCA,EL ÁGUILA,243,2008,6481.32070016861,18.347403,18.59439,18.159576,92.420876,4835.239864
VALLE DEL CAUCA,EL ÁGUILA,243,2009,5792.722438812256,18.938263,19.368073,18.456451,91.71238,4924.2508259999995
VALLE DEL CAUCA,EL ÁGUILA,243,2010,6511.872487068176,19.00054,20.274323,17.823395,92.30505,4736.875987
VALLE DEL CAUCA,EL ÁGUILA,243,2011,6847.465421676636,18.49588,19.08731,17.901031,92.542816,4804.757609
VALLE DEL CAUCA,EL ÁGUILA,243,2012,6193.424558639526,18.751068,19.064117,18.354645,91.42249,5181.633364
VALLE DEL CAUCA,EL ÁGUILA,243,2013,6352.169235467911,18.921518,19.679596,18.317291,91.65549,4960.564196
VALLE DEL CAUCA,EL ÁGUILA,243,2014,5797.519302368164,19.063284,19.602448,18.64273,91.60676,5042.921874
VALLE DEL CAUCA,EL ÁGUILA,243,2015,5429.615783929825,19.392874,20.05484,19.088531,90.89123,5145.376563
VALLE DEL CAUCA,EL ÁGUILA,243,2016,5714.745526790619,19.452627,20.31314,18.876862,91.22199,5145.001908
VALLE DEL CAUCA,EL ÁGUILA,243,2017,5265.975155830383,19.155466,19.558014,18.759918,90.60105,5413.293269
VALLE DEL CAUCA,EL ÁGUILA,243,2018,5378.859135150909,19.111765,19.41397,18.703033,90.54989,5406.847921
VALLE DEL CAUCA,EL ÁGUILA,243,2019,5092.4584012031555,19.517935,19.808746,18.98819,90.01302,5508.01562
VALLE DEL CAUCA,EL ÁGUILA,243,2020,5966.913968324661,19.246552,20.102692,18.787018,90.78704,5343.092072
VALLE DEL CAUCA,EL ÁGUILA,243,2021,6253.450775146484,18.89269,19.210358,18.411041,91.950356,5013.819689
VALLE DEL CAUCA,EL ÁGUILA,243,2022,5100.758359670639,18.554739,18.967438,18.16861,92.52283,3704.937724
VALLE DEL CAUCA,EL ÁGUILA,243,2023,3171.2358469963074,19.217743,19.729156,18.155914,91.297485,1601.91567775
VALLE DEL CAUCA,EL ÁGUILA,243,2024,5456.179498970509,19.622793,20.337067,18.521881,90.946205,4459.534323
VALLE DEL CAUCA,FLORIDA,275,2007,7088.751948038737,16.143774,16.845123,15.283925,81.808136,6067.948095666667
VALLE DEL CAUCA,FLORIDA,275,2008,6819.017544587453,15.799605,16.414703,15.4062395,83.30673,5953.641634
VALLE DEL CAUCA,FLORIDA,275,2009,5683.920522530873,16.425241,16.73526,15.856191,81.39881,5912.340818666667
VALLE DEL CAUCA,FLORIDA,275,2010,8286.923225402832,16.401716,17.46231,15.279124,82.58303,6041.789863333333
VALLE DEL CAUCA,FLORIDA,275,2011,6050.019452412923,15.954513,16.759836,15.443349,82.64322,5898.197849666667
VALLE DEL CAUCA,FLORIDA,275,2012,6349.286240895589,16.160357,16.625315,15.485911,80.8275,6053.101835333333
VALLE DEL CAUCA,FLORIDA,275,2013,6688.782605648041,16.439531,17.062164,15.536366,81.18619,6050.927005333333
VALLE DEL CAUCA,FLORIDA,275,2014,5727.527003924052,16.464216,17.065908,16.066153,81.00707,5935.828451
VALLE DEL CAUCA,FLORIDA,275,2015,5603.934721469879,16.823538,17.222483,16.354483,79.632744,5858.681175333333
VALLE DEL CAUCA,FLORIDA,275,2016,6744.000362714131,16.903934,17.692047,16.115225,81.31251,6025.232598333333
VALLE DEL CAUCA,FLORIDA,275,2017,5652.677604357402,16.444937,16.88386,16.01122,80.1847,6361.969930333334
VALLE DEL CAUCA,FLORIDA,275,2018,5718.015015920003,16.469187,16.812979,15.967357,79.92327,6277.070518666666
VALLE DEL CAUCA,FLORIDA,275,2019,5418.354159037272,16.881134,17.386953,16.237864,79.07947,6284.390074
VALLE DEL CAUCA,FLORIDA,275,2020,6766.733645359675,16.647837,17.560944,15.867503,79.32287,6510.426574
VALLE DEL CAUCA,FLORIDA,275,2021,6846.408136367798,16.340633,16.956778,15.902577,81.13611,5968.673011333333
VALLE DEL CAUCA,FLORIDA,275,2022,5570.907279411952,16.167395,16.908194,15.752594,82.36385,4589.7424949999995
VALLE DEL CAUCA,FLORIDA,275,2023,2583.3768788178763,17.00382,17.573313,15.6874895,79.95385,1868.2641108333332
VALLE DEL CAUCA,FLORIDA,275,2024,6113.370617945989,17.304434,18.08316,16.211334,79.43277,5590.089152
VALLE DEL CAUCA,GINEBRA,306,2007,15030.059478123983,16.164282,16.72468,15.530019,87.78528,5843.0240736666665
VALLE DEL CAUCA,GINEBRA,306,2008,12948.773131688436,15.894982,16.218088,15.59431,88.31379,5772.859471
VALLE DEL CAUCA,GINEBRA,306,2009,14324.060855865479,16.39893,16.759674,15.791738,87.3688,5737.353500666666
VALLE DEL CAUCA,GINEBRA,306,2010,15263.362950642904,16.466766,17.49942,15.521556,88.18265,5690.85954
VALLE DEL CAUCA,GINEBRA,306,2011,11902.29046758016,16.086023,16.733145,15.642161,88.30927,5620.651132333333
VALLE DEL CAUCA,GINEBRA,306,2012,13649.626353581747,16.195024,16.613028,15.710521,86.95043,5879.647113999999
VALLE DEL CAUCA,GINEBRA,306,2013,14744.102349599203,16.383759,17.087067,15.891185,87.4192,5842.285410666666
VALLE DEL CAUCA,GINEBRA,306,2014,13803.104287465414,16.412893,16.962067,16.042227,87.136284,5788.9801683333335
VALLE DEL CAUCA,GINEBRA,306,2015,14295.01642036438,16.723494,17.069489,16.278961,86.18949,5820.151377333334
VALLE DEL CAUCA,GINEBRA,306,2016,14665.559925079346,16.91153,17.712881,16.263662,86.75501,5910.99759
VALLE DEL CAUCA,GINEBRA,306,2017,13011.729727427164,16.659943,17.100006,16.341135,85.97904,6102.701960333334
VALLE DEL CAUCA,GINEBRA,306,2018,12317.491770426432,16.56706,16.768951,16.068268,85.90741,6098.572991666667
VALLE DEL CAUCA,GINEBRA,306,2019,13204.687465667725,16.949656,17.421133,16.451406,84.92541,6142.267658666667
VALLE DEL CAUCA,GINEBRA,306,2020,14729.686395645142,16.926971,17.631094,16.235342,85.641785,6298.630451333333
VALLE DEL CAUCA,GINEBRA,306,2021,15498.632438023886,16.539852,16.978262,16.184479,87.33317,5772.760738666667
VALLE DEL CAUCA,GINEBRA,306,2022,12262.193463643393,16.306177,16.800772,15.7864485,88.22054,4482.151927333333
VALLE DEL CAUCA,GINEBRA,306,2023,7394.5026661554975,16.946856,17.562897,15.8385315,86.55947,1857.5508381666666
VALLE DEL CAUCA,GINEBRA,306,2024,15115.990592002869,17.248281,17.945465,16.62214,86.8955,5377.543460333333
VALLE DEL CAUCA,GUACARÍ,318,2007,18003.85537338257,17.154654,17.754303,16.498444,90.81754,5614.0048719999995
VALLE DEL CAUCA,GUACARÍ,318,2008,15184.106628417969,16.898834,17.161774,16.590729,90.48395,5582.690384
VALLE DEL CAUCA,GUACARÍ,318,2009,17536.99521446228,17.383902,17.736237,16.732819,90.18049,5541.570144
VALLE DEL CAUCA,GUACARÍ,318,2010,17995.090406417847,17.460419,18.423248,16.494537,90.80393,5451.672279
VALLE DEL CAUCA,GUACARÍ,318,2011,14116.033266067505,17.084421,17.68985,16.646393,90.39446,5433.184886
VALLE DEL CAUCA,GUACARÍ,318,2012,16603.347831726074,17.216156,17.688873,16.749908,89.78906,5688.017372
VALLE DEL CAUCA,GUACARÍ,318,2013,17847.01005935669,17.370169,18.033356,16.917877,90.35514,5625.4588
VALLE DEL CAUCA,GUACARÍ,318,2014,16999.131479263306,17.432425,17.978668,17.080963,89.9693,5594.643968
VALLE DEL CAUCA,GUACARÍ,318,2015,17885.741666793823,17.775198,18.199371,17.35611,89.455025,5651.196933
VALLE DEL CAUCA,GUACARÍ,318,2016,17748.764194488525,17.892242,18.64029,17.340485,89.79977,5708.6877375
VALLE DEL CAUCA,GUACARÍ,318,2017,15580.711311340332,17.717478,18.183014,17.383453,88.553764,5916.273703
VALLE DEL CAUCA,GUACARÍ,318,2018,14869.04471206665,17.620066,17.793121,17.10733,88.679634,5920.833551
VALLE DEL CAUCA,GUACARÍ,318,2019,16151.584122657776,17.981964,18.407135,17.45987,88.145226,5963.521571
VALLE DEL CAUCA,GUACARÍ,318,2020,17467.996852874756,17.737925,18.483307,17.107086,88.88804,6071.371345
VALLE DEL CAUCA,GUACARÍ,318,2021,18395.964084625244,17.34736,17.772858,16.92276,90.02003,5574.9596759999995
VALLE DEL CAUCA,GUACARÍ,318,2022,14480.428619861603,17.124807,17.550446,16.704742,90.65015,4330.927196
VALLE DEL CAUCA,GUACARÍ,318,2023,9040.063666820526,17.87383,18.488678,16.809235,89.392365,1802.7890275
VALLE DEL CAUCA,GUACARÍ,318,2024,18098.902090072632,18.141428,18.828278,17.494293,90.140594,5165.946839
VALLE DEL CAUCA,GUADALAJARA DE BUGA,111,2007,8864.420517325401,12.871964,13.356191,12.317128,83.47864,6073.845400333334
VALLE DEL CAUCA,GUADALAJARA DE BUGA,111,2008,7873.304265300433,12.593522,12.824697,12.256012,85.55364,5953.6066476666665
VALLE DEL CAUCA,GUADALAJARA DE BUGA,111,2009,8561.586124122143,13.077233,13.546132,12.475006,83.702354,5942.150847
VALLE DEL CAUCA,GUADALAJARA DE BUGA,111,2010,8915.012560447058,13.2175255,14.29597,12.338287,84.51862,5886.352855166667
VALLE DEL CAUCA,GUADALAJARA DE BUGA,111,2011,7721.955722212791,12.821509,13.280995,12.411693,85.70322,5780.517963333334
VALLE DEL CAUCA,GUADALAJARA DE BUGA,111,2012,8290.311163326105,12.866139,13.051178,12.3993225,83.16507,6087.610638333334
VALLE DEL CAUCA,GUADALAJARA DE BUGA,111,2013,8719.008966088295,13.069631,13.738759,12.68456,83.5914,6046.5705849999995
VALLE DEL CAUCA,GUADALAJARA DE BUGA,111,2014,8251.269040048122,13.11412,13.516429,12.839345,83.205124,6009.944166166667
VALLE DEL CAUCA,GUADALAJARA DE BUGA,111,2015,8453.567979911963,13.419784,13.851471,12.948883,81.141815,6053.848731666667
VALLE DEL CAUCA,GUADALAJARA DE BUGA,111,2016,8655.704971909523,13.629818,14.454742,12.945628,82.235466,6149.898275833333
VALLE DEL CAUCA,GUADALAJARA DE BUGA,111,2017,7783.4523002107935,13.290096,13.646556,12.910146,82.16023,6279.225109333333
VALLE DEL CAUCA,GUADALAJARA DE BUGA,111,2018,7231.305212656657,13.1475725,13.488353,12.63207,81.9923,6286.5396585
VALLE DEL CAUCA,GUADALAJARA DE BUGA,111,2019,7592.6105456153555,13.530738,14.047109,13.031484,80.25561,6358.474058333333
VALLE DEL CAUCA,GUADALAJARA DE BUGA,111,2020,8857.163189649582,13.499644,14.140859,12.829742,80.9826,6498.441250666667
VALLE DEL CAUCA,GUADALAJARA DE BUGA,111,2021,9728.821478883425,13.07113,13.481842,12.770905,84.12705,5947.038154333333
VALLE DEL CAUCA,GUADALAJARA DE BUGA,111,2022,7700.485687553883,12.81133,13.338206,12.235341,85.3765,4604.9579185
VALLE DEL CAUCA,GUADALAJARA DE BUGA,111,2023,4658.6870837112265,13.338241,13.945709,12.215485,82.9519,1919.2982128333333
VALLE DEL CAUCA,GUADALAJARA DE BUGA,111,2024,9269.903795282045,13.698232,14.374176,13.16454,82.48857,5544.287853333333
VALLE DEL CAUCA,JAMUNDÍ,364,2007,3285.1281745036445,19.111414,19.792389,18.119864,84.91244,5771.659808
VALLE DEL CAUCA,JAMUNDÍ,364,2008,3703.692681312561,18.744808,19.152658,18.38085,85.50373,5705.8354785
VALLE DEL CAUCA,JAMUNDÍ,364,2009,2954.6495699485145,19.328264,19.80427,18.753977,84.52861,5668.224172666667
VALLE DEL CAUCA,JAMUNDÍ,364,2010,3840.0850348472595,19.374426,20.304434,18.151194,85.565025,5698.792601
VALLE DEL CAUCA,JAMUNDÍ,364,2011,3905.8150160312653,18.902563,19.557037,18.249664,84.90621,5615.974243333333
VALLE DEL CAUCA,JAMUNDÍ,364,2012,3237.2521423101425,19.187103,19.654612,18.577707,83.88118,5777.893302
VALLE DEL CAUCA,JAMUNDÍ,364,2013,3113.0092149178186,19.401037,19.87857,18.415924,83.96915,5827.650375333333
VALLE DEL CAUCA,JAMUNDÍ,364,2014,2894.761793692907,19.428219,19.94815,18.944489,83.75477,5687.351473166666
VALLE DEL CAUCA,JAMUNDÍ,364,2015,2519.360853274663,19.841333,20.293447,19.44693,83.156136,5722.8916856666665
VALLE DEL CAUCA,JAMUNDÍ,364,2016,3087.309550881386,19.850657,20.581045,19.149078,84.48088,5846.652973833333
VALLE DEL CAUCA,JAMUNDÍ,364,2017,2740.664700071017,19.520674,19.941153,18.979807,83.36889,6027.492377666667
VALLE DEL CAUCA,JAMUNDÍ,364,2018,2492.2064390182495,19.462786,19.859121,18.955313,83.71085,6016.427202
VALLE DEL CAUCA,JAMUNDÍ,364,2019,2738.8534048398337,19.908478,20.316885,19.36319,83.17553,6034.325528666666
VALLE DEL CAUCA,JAMUNDÍ,364,2020,3014.9784154097238,19.424015,20.05549,18.681955,84.543396,6160.236547666666
VALLE DEL CAUCA,JAMUNDÍ,364,2021,3669.0639971892037,19.085262,19.490387,18.597239,85.3237,5761.849582833333
VALLE DEL CAUCA,JAMUNDÍ,364,2022,2826.091390768687,18.792124,19.411448,18.305655,85.25899,4468.616326666667
VALLE DEL CAUCA,JAMUNDÍ,364,2023,1413.1033443013828,19.494272,20.057444,18.30956,83.82844,1818.1463068333333
VALLE DEL CAUCA,JAMUNDÍ,364,2024,2646.8695506850877,19.840647,20.40803,18.80834,83.803856,5369.4506135
VALLE DEL CAUCA,LA CUMBRE,377,2007,6205.917446454367,18.652403,19.371817,17.903067,91.050476,4727.240747666667
VALLE DEL CAUCA,LA CUMBRE,377,2008,6174.985346794128,18.41397,18.68749,18.185455,90.43818,4852.224020666667
VALLE DEL CAUCA,LA CUMBRE,377,2009,6473.399574915568,18.915964,19.313385,18.32429,90.54153,4767.391597333333
VALLE DEL CAUCA,LA CUMBRE,377,2010,7575.922312100728,18.962698,19.888742,17.928213,91.04358,4628.803248333334
VALLE DEL CAUCA,LA CUMBRE,377,2011,6114.574178695679,18.589169,19.169992,18.070303,90.33091,4784.175284333333
VALLE DEL CAUCA,LA CUMBRE,377,2012,6452.729087511699,18.773203,19.31485,18.345285,90.05805,4938.002893333333
VALLE DEL CAUCA,LA CUMBRE,377,2013,6591.968417485555,18.893145,19.471832,18.303946,90.70344,4802.737470666667
VALLE DEL CAUCA,LA CUMBRE,377,2014,5933.3571882247925,18.980167,19.516754,18.7093,90.36554,4791.477186666667
VALLE DEL CAUCA,LA CUMBRE,377,2015,5676.166497071584,19.372473,19.913889,19.083649,89.986015,4919.9627746666665
VALLE DEL CAUCA,LA CUMBRE,377,2016,6375.075967152913,19.400408,20.128897,18.821442,90.48278,4897.636127333333
VALLE DEL CAUCA,LA CUMBRE,377,2017,5584.413585344951,19.186092,19.686594,18.86262,89.20523,5221.966195666667
VALLE DEL CAUCA,LA CUMBRE,377,2018,5042.5927929878235,19.13542,19.360178,18.684805,89.25192,5210.496185333333
VALLE DEL CAUCA,LA CUMBRE,377,2019,5423.431958993276,19.473093,19.92626,18.814035,89.25201,5229.363810666667
VALLE DEL CAUCA,LA CUMBRE,377,2020,5937.7467403411865,19.692488,20.482248,19.068024,89.724335,5256.470899999999
VALLE DEL CAUCA,LA CUMBRE,377,2021,6340.29906018575,19.353926,19.73998,18.888254,89.93229,4902.562106666666
VALLE DEL CAUCA,LA CUMBRE,377,2022,4994.083400885264,19.093393,19.539703,18.756174,90.03213,3802.5944
VALLE DEL CAUCA,LA CUMBRE,377,2023,3253.001413345337,19.84296,20.490631,18.81965,89.043755,1583.7516110833333
VALLE DEL CAUCA,LA CUMBRE,377,2024,5328.45369609197,20.053402,20.678537,19.287506,89.67791,4462.615740333334
VALLE DEL CAUCA,LA VICTORIA,403,2007,8811.596209526062,19.598825,20.276764,18.800201,89.99472,5455.987209
VALLE DEL CAUCA,LA VICTORIA,403,2008,9627.18038034439,19.166739,19.373688,18.915436,90.65204,5292.027704
VALLE DEL CAUCA,LA VICTORIA,403,2009,8352.935628890991,19.759958,20.26651,19.138092,89.768196,5400.857613
VALLE DEL CAUCA,LA VICTORIA,403,2010,9301.587953329086,19.821991,21.04483,18.713043,90.52792,5232.732064
VALLE DEL CAUCA,LA VICTORIA,403,2011,8118.649713039398,19.391714,19.897858,18.820953,90.36393,5291.047106
VALLE DEL CAUCA,LA VICTORIA,403,2012,7586.846629142761,19.601328,20.110016,19.22647,88.98859,5630.384617
VALLE DEL CAUCA,LA VICTORIA,403,2013,7997.979246854782,19.779593,20.568268,19.171783,89.61306,5497.26958
VALLE DEL CAUCA,LA VICTORIA,403,2014,7481.621225833893,19.918915,20.615143,19.510895,89.157326,5525.074581
VALLE DEL CAUCA,LA VICTORIA,403,2015,6805.966000080109,20.263153,20.981598,19.842438,88.16788,5638.46566
VALLE DEL CAUCA,LA VICTORIA,403,2016,7565.93635225296,20.28417,21.18814,19.605133,88.991615,5659.3290335
VALLE DEL CAUCA,LA VICTORIA,403,2017,7098.40821313858,20.039093,20.41153,19.5607,88.154755,5840.236157
VALLE DEL CAUCA,LA VICTORIA,403,2018,6580.0269947052,20.021353,20.429108,19.454987,87.6209,5843.924553
VALLE DEL CAUCA,LA VICTORIA,403,2019,6218.605909824371,20.470407,21.014069,19.971588,86.759125,6002.718991
VALLE DEL CAUCA,LA VICTORIA,403,2020,6284.0828857421875,20.240286,21.15738,19.722565,88.259544,5816.339023
VALLE DEL CAUCA,LA VICTORIA,403,2021,7277.668951034546,19.873728,20.316803,19.429596,89.75943,5432.369894
VALLE DEL CAUCA,LA VICTORIA,403,2022,6640.751936912537,19.634247,19.881744,19.178375,90.606636,4012.237519
VALLE DEL CAUCA,LA VICTORIA,403,2023,3374.750876426697,20.58021,21.114655,19.501617,88.36944,1744.1692815
VALLE DEL CAUCA,LA VICTORIA,403,2024,5762.808417201042,21.01415,21.675934,19.88028,87.98782,4937.625619
VALLE DEL CAUCA,OBANDO,497,2007,5687.36225104332,20.066519,20.844147,19.204498,90.18571,5296.071518
VALLE DEL CAUCA,OBANDO,497,2008,6372.2434549331665,19.615713,19.85318,19.326569,90.895386,5139.214194
VALLE DEL CAUCA,OBANDO,497,2009,5461.010858297348,20.230337,20.779205,19.628326,90.00586,5258.249126
VALLE DEL CAUCA,OBANDO,497,2010,6006.390648365021,20.28016,21.637604,19.108551,90.57177,5080.1883465
VALLE DEL CAUCA,OBANDO,497,2011,5655.150776386261,19.846384,20.393951,19.255524,90.52062,5161.663423
VALLE DEL CAUCA,OBANDO,497,2012,4994.849147558212,20.06365,20.64029,19.62027,88.996796,5500.9906359999995
VALLE DEL CAUCA,OBANDO,497,2013,5260.913290739059,20.224905,21.085846,19.589752,89.75744,5346.937264
VALLE DEL CAUCA,OBANDO,497,2014,4865.165331602097,20.384491,21.19522,19.939606,89.37201,5385.740789
VALLE DEL CAUCA,OBANDO,497,2015,4061.444745540619,20.720022,21.485504,20.312164,88.38668,5501.3018
VALLE DEL CAUCA,OBANDO,497,2016,4868.453644514084,20.746084,21.695953,20.068024,89.12613,5512.20953
VALLE DEL CAUCA,OBANDO,497,2017,4452.731699466705,20.480743,20.855865,19.939606,88.51562,5719.731086
VALLE DEL CAUCA,OBANDO,497,2018,4134.3447279930115,20.484406,20.947662,19.914948,87.75311,5716.0103295
VALLE DEL CAUCA,OBANDO,497,2019,3797.9790719747543,20.959177,21.513092,20.477448,86.623634,5876.815855
VALLE DEL CAUCA,OBANDO,497,2020,3730.0281484127045,20.655325,21.564606,20.142487,88.361565,5657.257423
VALLE DEL CAUCA,OBANDO,497,2021,4220.853625535965,20.276072,20.727936,19.748932,89.919685,5300.150105
VALLE DEL CAUCA,OBANDO,497,2022,4040.5700101852417,19.985891,20.261627,19.50943,90.97939,3886.897932
VALLE DEL CAUCA,OBANDO,497,2023,2110.326751470566,20.867075,21.45816,19.704742,88.492775,1698.1717995
VALLE DEL CAUCA,OBANDO,497,2024,3345.182840257883,21.325674,22.062653,20.157623,87.766235,4789.911648
VALLE DEL CAUCA,PALMIRA,520,2007,8108.717321252823,16.23652,16.8211,15.484381,81.95814,5951.4501122
VALLE DEL CAUCA,PALMIRA,520,2008,7632.96713180542,15.927188,16.361383,15.580572,83.58556,5862.676640500001
VALLE DEL CAUCA,PALMIRA,520,2009,7130.130366325378,16.45107,16.79776,15.883795,82.17564,5823.5293812
VALLE DEL CAUCA,PALMIRA,520,2010,8831.532213640214,16.522512,17.592585,15.554889,82.75187,5844.8637378
VALLE DEL CAUCA,PALMIRA,520,2011,6815.540391159057,16.09015,16.731451,15.712555,83.79572,5742.9085452
VALLE DEL CAUCA,PALMIRA,520,2012,6941.210630941391,16.21977,16.582428,15.72315,81.58774,5965.8047726
VALLE DEL CAUCA,PALMIRA,520,2013,7573.337804460525,16.446535,17.13863,15.765924,81.865326,5946.1674776
VALLE DEL CAUCA,PALMIRA,520,2014,6622.565814685821,16.46208,17.02769,16.139166,81.89811,5864.6255859
VALLE DEL CAUCA,PALMIRA,520,2015,6302.504237794876,16.781431,17.151129,16.4065,80.30621,5855.9960212
VALLE DEL CAUCA,PALMIRA,520,2016,7593.919855594635,16.959478,17.797125,16.236187,81.47003,5978.6933152
VALLE DEL CAUCA,PALMIRA,520,2017,6823.6881868362425,16.62853,17.038288,16.237164,80.92371,6215.7282536
VALLE DEL CAUCA,PALMIRA,520,2018,6253.788274669647,16.576138,16.768757,16.160847,80.54827,6184.3588246
VALLE DEL CAUCA,PALMIRA,520,2019,6351.564297389984,16.98307,17.406744,16.48233,79.31378,6212.7953416
VALLE DEL CAUCA,PALMIRA,520,2020,8062.281389570237,16.895006,17.525885,16.215876,79.88318,6391.9817908
VALLE DEL CAUCA,PALMIRA,520,2021,8450.215926837922,16.504213,16.96778,16.145416,82.007515,5856.6804112
VALLE DEL CAUCA,PALMIRA,520,2022,6890.4606914043425,16.285223,16.832087,15.810797,83.38731,4536.0556046
VALLE DEL CAUCA,PALMIRA,520,2023,3592.0431843280794,16.941652,17.519342,15.783844,81.52772,1865.2073325000001
VALLE DEL CAUCA,PALMIRA,520,2024,7822.45741906166,17.271996,17.91402,16.490826,80.907555,5471.8084162000005
VALLE DEL CAUCA,PRADERA,563,2007,7442.351084073385,15.788361,16.453848,15.069733,82.34278,6028.545694333334
VALLE DEL CAUCA,PRADERA,563,2008,7218.697668234508,15.492692,15.979808,15.186107,83.79517,5923.897944
VALLE DEL CAUCA,PRADERA,563,2009,5999.331168810526,16.046335,16.407461,15.550201,82.14077,5882.197932
VALLE DEL CAUCA,PRADERA,563,2010,8534.806821187338,16.069632,17.023508,15.153473,83.11831,5973.345419333334
VALLE DEL CAUCA,PRADERA,563,2011,6230.340965906779,15.655575,16.413483,15.273671,83.47105,5844.411375666667
VALLE DEL CAUCA,PRADERA,563,2012,6277.0727917353315,15.7691345,16.181387,15.1649475,81.62503,6024.499626
VALLE DEL CAUCA,PRADERA,563,2013,6776.386046250661,16.03914,16.712555,15.345612,81.90545,6017.203196666667
VALLE DEL CAUCA,PRADERA,563,2014,5689.588562011719,16.056501,16.634592,15.667226,81.78293,5912.872687666667
VALLE DEL CAUCA,PRADERA,563,2015,5322.755600134532,16.376326,16.786936,15.978831,80.28314,5859.212410666667
VALLE DEL CAUCA,PRADERA,563,2016,6869.59246635437,16.518625,17.30842,15.819,81.98014,6010.837718333333
VALLE DEL CAUCA,PRADERA,563,2017,5996.665589332581,16.111277,16.532297,15.780101,81.02329,6312.347563666666
VALLE DEL CAUCA,PRADERA,563,2018,5700.006342252095,16.116486,16.3072,15.70108,80.58911,6247.546003666666
VALLE DEL CAUCA,PRADERA,563,2019,5480.415382385254,16.513514,16.985504,15.940338,79.62249,6261.188375333333
VALLE DEL CAUCA,PRADERA,563,2020,6895.075962225596,16.27799,17.066153,15.573232,80.128334,6481.90038
VALLE DEL CAUCA,PRADERA,563,2021,7021.86719640096,15.974586,16.572012,15.616445,81.77688,5939.33471
VALLE DEL CAUCA,PRADERA,563,2022,5776.342155774434,15.830699,16.442047,15.4635315,83.03872,4580.941479666667
VALLE DEL CAUCA,PRADERA,563,2023,2564.3209780057273,16.599958,17.192453,15.410797,80.759125,1870.8205088333334
