Año,Departamento,Municipio,Producto,Área Cosechada,Área Sembrada,Producción,Rendimiento,Ciclo
2024,NARIÑO,SAMANIEGO,CAFE,1140.51,1424.8,1157.55,1.0149406844306494,PERMANENTE
2014,NARIÑO,SAMANIEGO,CAFE,1486.23,1655.76,1105.01,0.7434986509490455,PERMANENTE
2015,NARIÑO,SAMANIEGO,CAFE,1475.44,1622,1516.69,1.0279577617524265,PERMANENTE
2016,NARIÑO,SAMANIEGO,CAFE,1430.04,1603.64,1520.3,1.063117115605158,PERMANENTE
2012,HUILA,SAN AGUSTIN,CAFE,3379.07,6149.3,3716.98,1.100000887818246,PERMANENTE
2011,HUILA,SAN AGUSTIN,CAFE,3172.1,5459.3,3552.75,1.119999369502853,PERMANENTE
2010,HUILA,SAN AGUSTIN,CAFE,3808.86,4752.97,4570.63,1.1999994749085028,PERMANENTE
2013,HUILA,SAN AGUSTIN,CAFE,5381.35,7136.33,5275.46,0.9803227814581842,PERMANENTE
2023,HUILA,SAN AGUSTIN,CAFE,4846.99,5909.24,5606.46,1.1566889966762879,PERMANENTE
2009,HUILA,SAN AGUSTIN,CAFE,3632.85,4112.5,4359.42,1.2,PERMANENTE
2018,HUILA,SAN AGUSTIN,CAFE,4438.76,5517.18,5049.91,1.1376848489217708,PERMANENTE
2007,HUILA,SAN AGUSTIN,CAFE,3898.1,4089.96,5652.25,1.4500012826761757,PERMANENTE
2008,HUILA,SAN AGUSTIN,CAFE,3746.7,4067.97,5620.11,1.5000160140924013,PERMANENTE
2017,HUILA,SAN AGUSTIN,CAFE,4455.21,5600.66,4955.63,1.1123224270011964,PERMANENTE
2019,HUILA,SAN AGUSTIN,CAFE,4611.71,5638.7,6594.75,1.4300010191447423,PERMANENTE
2021,HUILA,SAN AGUSTIN,CAFE,4604.17,5779.3,4880.42,1.0599999565611173,PERMANENTE
2024,HUILA,SAN AGUSTIN,CAFE,4620.47,5903.28,6633.9,1.4357630284365008,PERMANENTE
2022,HUILA,SAN AGUSTIN,CAFE,4706.54,5838.28,4712.69,1.0013066923897385,PERMANENTE
2020,HUILA,SAN AGUSTIN,CAFE,4690,5743,5628,1.2,PERMANENTE
2014,HUILA,SAN AGUSTIN,CAFE,6256.05,7170.98,6631.49,1.0600123080857728,PERMANENTE
2015,HUILA,SAN AGUSTIN,CAFE,6089.92,7102.81,6720.46,1.1035383059219168,PERMANENTE
2016,HUILA,SAN AGUSTIN,CAFE,5871.09,6984.99,6700.55,1.1412787063390273,PERMANENTE
2012,CESAR,SAN ALBERTO,CAFE,90,99,72,0.8,PERMANENTE
2011,CESAR,SAN ALBERTO,CAFE,90,98.395,45,0.5,PERMANENTE
2010,CESAR,SAN ALBERTO,CAFE,81,101,48.6,0.6,PERMANENTE
2013,CESAR,SAN ALBERTO,CAFE,32.64,35.2,19.3491,0.5928033088235294,PERMANENTE
2023,CESAR,SAN ALBERTO,CAFE,24.44,24.44,19.45,0.7958265139116202,PERMANENTE
2024,CESAR,SAN ALBERTO,CAFE,24.44,24.44,24.2,0.9901800327332242,PERMANENTE
2020,CESAR,SAN ALBERTO,CAFE,24,26,29.52,1.23,PERMANENTE
2019,CESAR,SAN ALBERTO,CAFE,23,24,31,1.3478260869565217,PERMANENTE
2007,CESAR,SAN ALBERTO,CAFE,14,18,7.5,0.5357142857142857,PERMANENTE
2008,CESAR,SAN ALBERTO,CAFE,18,68,11,0.6111111111111112,PERMANENTE
2017,CESAR,SAN ALBERTO,CAFE,25.37,27.87,16.7056,0.6584785179345684,PERMANENTE
2009,CESAR,SAN ALBERTO,CAFE,68,81,40.8,0.6,PERMANENTE
2018,CESAR,SAN ALBERTO,CAFE,24.07,26.37,14.964,0.6216867469879518,PERMANENTE
2021,CESAR,SAN ALBERTO,CAFE,23.99,24.44,26.15,1.0900375156315132,PERMANENTE
2022,CESAR,SAN ALBERTO,CAFE,24.44,24.44,22.15,0.9063011456628477,PERMANENTE
2015,CESAR,SAN ALBERTO,CAFE,25.07,30.07,25.8361,1.030558436378141,PERMANENTE
2016,CESAR,SAN ALBERTO,CAFE,23.5143,28.77,25.0617,1.0658067643944322,PERMANENTE
2014,CESAR,SAN ALBERTO,CAFE,29.04,34.5,18.6145,0.6409951790633609,PERMANENTE
2012,ANTIOQUIA,SAN ANDRES,CAFE,774.9,1033.5,681.912,0.8800000000000001,PERMANENTE
2011,ANTIOQUIA,SAN ANDRES,CAFE,755,965.7,664.4,0.88,PERMANENTE
2012,SANTANDER,SAN ANDRES,CAFE,762,797,304.8,0.4,PERMANENTE
2011,SANTANDER,SAN ANDRES,CAFE,700,798,280,0.4,PERMANENTE
2010,SANTANDER,SAN ANDRES,CAFE,780,796.49,312,0.4,PERMANENTE
2013,ANTIOQUIA,SAN ANDRES,CAFE,1048.71,1214.81,656.14,0.6256639109000581,PERMANENTE
2024,ANTIOQUIA,SAN ANDRES,CAFE,769.16,882.54,828.25,1.076824067814239,PERMANENTE
2023,SANTANDER,SAN ANDRES,CAFE,764.49,848.47,504.74,0.660231003675653,PERMANENTE
2023,ANTIOQUIA,SAN ANDRES,CAFE,835.6,922.23,729.7,0.8732647199617042,PERMANENTE
2009,SANTANDER,SAN ANDRES,CAFE,670,770.78,317.82,0.47435820895522385,PERMANENTE
2018,ANTIOQUIA,SAN ANDRES,CAFE,1044.07,1170.82,899.866,0.8618828239485858,PERMANENTE
2009,ANTIOQUIA,SAN ANDRES,CAFE,613.8,985.2,409.4,0.6669925057021832,PERMANENTE
2007,SANTANDER,SAN ANDRES,CAFE,655,677.09,737,1.1251908396946564,PERMANENTE
2020,SANTANDER,SAN ANDRES,CAFE,768,850,898,1.1692708333333333,PERMANENTE
2008,SANTANDER,SAN ANDRES,CAFE,650,710.1,780,1.2,PERMANENTE
2017,SANTANDER,SAN ANDRES,CAFE,694.28,788.85,702.058,1.0112029728639742,PERMANENTE
2007,ANTIOQUIA,SAN ANDRES,CAFE,625.6,739.3,508,0.8120204603580562,PERMANENTE
2010,ANTIOQUIA,SAN ANDRES,CAFE,501.3,977.2,441.1,0.8799122282066627,PERMANENTE
2019,ANTIOQUIA,SAN ANDRES,CAFE,1041,1171,1324,1.271853986551393,PERMANENTE
2008,ANTIOQUIA,SAN ANDRES,CAFE,627.6,739.3,509.6,0.8119821542383684,PERMANENTE
2021,ANTIOQUIA,SAN ANDRES,CAFE,1012.96,1144.23,1104.13,1.0900035539409256,PERMANENTE
2018,SANTANDER,SAN ANDRES,CAFE,720.07,813.64,744.739,1.0342591692474343,PERMANENTE
2020,ANTIOQUIA,SAN ANDRES,CAFE,1052,1172,1237,1.1758555133079849,PERMANENTE
2021,SANTANDER,SAN ANDRES,CAFE,713.59,813.09,1034.71,1.4500063061421824,PERMANENTE
2024,SANTANDER,SAN ANDRES,CAFE,732.11,853.51,598.06,0.8168990998620425,PERMANENTE
2022,SANTANDER,SAN ANDRES,CAFE,736.48,824.37,566.35,0.7689957636324136,PERMANENTE
2022,ANTIOQUIA,SAN ANDRES,CAFE,853.69,960.23,803.16,0.9408098958638381,PERMANENTE
2019,SANTANDER,SAN ANDRES,CAFE,746,845,944,1.2654155495978552,PERMANENTE
2014,ANTIOQUIA,SAN ANDRES,CAFE,987.71,1113.9,668.21,0.6765244859321056,PERMANENTE
2015,SANTANDER,SAN ANDRES,CAFE,808.55,939.55,803.09,0.9932471708614187,PERMANENTE
2015,ANTIOQUIA,SAN ANDRES,CAFE,1030.26,1138.24,1065.17,1.0338846504765788,PERMANENTE
2016,SANTANDER,SAN ANDRES,CAFE,653.452,774.56,671.237,1.027216995280449,PERMANENTE
2013,SANTANDER,SAN ANDRES,CAFE,793.5,967.17,314.357,0.39616509136735983,PERMANENTE
2016,ANTIOQUIA,SAN ANDRES,CAFE,1015.33,1144.25,1085.63,1.0692385726808034,PERMANENTE
2014,SANTANDER,SAN ANDRES,CAFE,826.51,996.97,354.052,0.4283698926812743,PERMANENTE
2017,ANTIOQUIA,SAN ANDRES,CAFE,1055.61,1166.21,889.53,0.8426691675903033,PERMANENTE
2012,TOLIMA,SAN ANTONIO,CAFE,4624,4672,2774.4,0.6,PERMANENTE
2011,TOLIMA,SAN ANTONIO,CAFE,2970.96,3621.66,1754.26,0.5904690739693567,PERMANENTE
2010,TOLIMA,SAN ANTONIO,CAFE,2835.5,3289,2466.89,0.8700017633574325,PERMANENTE
2007,TOLIMA,SAN ANTONIO,CAFE,2969,3255,2986,1.0057258336140114,PERMANENTE
2008,TOLIMA,SAN ANTONIO,CAFE,2892.55,3403,2713,0.9379267428393632,PERMANENTE
2017,TOLIMA,SAN ANTONIO,CAFE,3619.88,4101.2,3050.36,0.8426688177508647,PERMANENTE
2021,TOLIMA,SAN ANTONIO,CAFE,3134.22,3694.07,3134.22,1,PERMANENTE
2018,TOLIMA,SAN ANTONIO,CAFE,3610.96,4059.55,3112.23,0.8618843742384297,PERMANENTE
2020,TOLIMA,SAN ANTONIO,CAFE,3190,3718,3737,1.1714733542319749,PERMANENTE
2009,TOLIMA,SAN ANTONIO,CAFE,3018,3679,2625.66,0.87,PERMANENTE
2019,TOLIMA,SAN ANTONIO,CAFE,3139,3793,3978,1.2672825740681746,PERMANENTE
2023,TOLIMA,SAN ANTONIO,CAFE,3198.66,3747.81,2758.33,0.8623392295523751,PERMANENTE
2022,TOLIMA,SAN ANTONIO,CAFE,3154.21,3736.46,2789.17,0.8842689611661875,PERMANENTE
2024,TOLIMA,SAN ANTONIO,CAFE,3134.42,3795.66,3336.41,1.064442544394178,PERMANENTE
2015,TOLIMA,SAN ANTONIO,CAFE,3891.1,4279.38,3708.31,0.9530235666007042,PERMANENTE
2016,TOLIMA,SAN ANTONIO,CAFE,3694.58,4144.78,3641.44,0.9856167683471464,PERMANENTE
2013,TOLIMA,SAN ANTONIO,CAFE,3584.18,4270.27,2680.01,0.7477330937620321,PERMANENTE
2014,TOLIMA,SAN ANTONIO,CAFE,3988.01,4370.53,3224.37,0.8085160267903039,PERMANENTE
2013,CUNDINAMARCA,SAN ANTONIO DEL TEQUENDAMA,CAFE,549.86,624.04,528.892,0.9618666569672281,PERMANENTE
2010,CUNDINAMARCA,SAN ANTONIO DEL TEQUENDAMA,CAFE,497.36,576.88,299.1,0.6013752613800869,PERMANENTE
2012,CUNDINAMARCA,SAN ANTONIO DEL TEQUENDAMA,CAFE,542,579.6,406.5,0.75,PERMANENTE
2011,CUNDINAMARCA,SAN ANTONIO DEL TEQUENDAMA,CAFE,490,560,300,0.6122448979591837,PERMANENTE
2024,CUNDINAMARCA,SAN ANTONIO DEL TEQUENDAMA,CAFE,298.42,336.12,369.36,1.2377186515649086,PERMANENTE
2023,CUNDINAMARCA,SAN ANTONIO DEL TEQUENDAMA,CAFE,294.71,338.16,317.45,1.0771605985545112,PERMANENTE
2022,CUNDINAMARCA,SAN ANTONIO DEL TEQUENDAMA,CAFE,330.01,374.2,91.02,0.2758098239447289,PERMANENTE
2017,CUNDINAMARCA,SAN ANTONIO DEL TEQUENDAMA,CAFE,449.35,494.08,757.307,1.6853388227439634,PERMANENTE
2018,CUNDINAMARCA,SAN ANTONIO DEL TEQUENDAMA,CAFE,413.47,460.28,712.726,1.723767141509662,PERMANENTE
2009,CUNDINAMARCA,SAN ANTONIO DEL TEQUENDAMA,CAFE,487.63,556.52,293.027,0.6009207800996658,PERMANENTE
2007,CUNDINAMARCA,SAN ANTONIO DEL TEQUENDAMA,CAFE,505.39,552.74,260.404,0.5152535665525634,PERMANENTE
2021,CUNDINAMARCA,SAN ANTONIO DEL TEQUENDAMA,CAFE,357.26,394.59,325.11,0.9100095168784639,PERMANENTE
2020,CUNDINAMARCA,SAN ANTONIO DEL TEQUENDAMA,CAFE,368,415,396,1.076086956521739,PERMANENTE
2008,CUNDINAMARCA,SAN ANTONIO DEL TEQUENDAMA,CAFE,500.16,550.14,278.318,0.5564579334612924,PERMANENTE
2019,CUNDINAMARCA,SAN ANTONIO DEL TEQUENDAMA,CAFE,360,424,419,1.163888888888889,PERMANENTE
2016,CUNDINAMARCA,SAN ANTONIO DEL TEQUENDAMA,CAFE,482.925,532.38,444.449,0.9203271729564633,PERMANENTE
2014,CUNDINAMARCA,SAN ANTONIO DEL TEQUENDAMA,CAFE,523.49,575.93,544.459,1.0400561615312611,PERMANENTE
2015,CUNDINAMARCA,SAN ANTONIO DEL TEQUENDAMA,CAFE,494.91,534.86,440.417,0.8898931118789274,PERMANENTE
2011,SANTANDER,SAN BENITO,CAFE,169,195,101.4,0.6000000000000001,PERMANENTE
2010,SANTANDER,SAN BENITO,CAFE,180,180,108,0.6,PERMANENTE
2012,SANTANDER,SAN BENITO,CAFE,179,234.75,161.1,0.9,PERMANENTE
2023,SANTANDER,SAN BENITO,CAFE,170.01,195.11,165.36,0.972648667725428,PERMANENTE
2018,SANTANDER,SAN BENITO,CAFE,174.5,199.38,300.797,1.723765042979943,PERMANENTE
2009,SANTANDER,SAN BENITO,CAFE,145.61,164.2,48.94,0.3361032896092301,PERMANENTE
2007,SANTANDER,SAN BENITO,CAFE,140,150.91,56,0.4,PERMANENTE
2008,SANTANDER,SAN BENITO,CAFE,146,152.37,80,0.547945205479452,PERMANENTE
2017,SANTANDER,SAN BENITO,CAFE,176.42,203.92,297.327,1.6853361296905114,PERMANENTE
2020,SANTANDER,SAN BENITO,CAFE,168,197,203,1.2083333333333333,PERMANENTE
2019,SANTANDER,SAN BENITO,CAFE,167,199,219,1.311377245508982,PERMANENTE
2021,SANTANDER,SAN BENITO,CAFE,171.08,197.41,186.48,1.0900163666121112,PERMANENTE
2022,SANTANDER,SAN BENITO,CAFE,173.48,199.72,162.47,0.9365344708323726,PERMANENTE
2024,SANTANDER,SAN BENITO,CAFE,170.21,195.22,204.35,1.2005757593560895,PERMANENTE
2014,SANTANDER,SAN BENITO,CAFE,167.79,199.94,143.752,0.8567375886524824,PERMANENTE
2015,SANTANDER,SAN BENITO,CAFE,177.18,205.86,194.135,1.095693644880912,PERMANENTE
2016,SANTANDER,SAN BENITO,CAFE,171.762,203.57,194.635,1.1331668238609238,PERMANENTE
2013,SANTANDER,SAN BENITO,CAFE,183.95,208.83,145.749,0.7923294373471053,PERMANENTE
2011,CUNDINAMARCA,SAN BERNARDO,CAFE,350,400,220,0.6285714285714286,PERMANENTE
2011,NARIÑO,SAN BERNARDO,CAFE,70,124,35,0.5,PERMANENTE
2013,NARIÑO,SAN BERNARDO,CAFE,313.73,353.98,359.538,1.1460109010932968,PERMANENTE
2012,CUNDINAMARCA,SAN BERNARDO,CAFE,0,85,0,0,PERMANENTE
2010,NARIÑO,SAN BERNARDO,CAFE,105,141,94.5,0.9,PERMANENTE
2010,CUNDINAMARCA,SAN BERNARDO,CAFE,360.32,399.17,217,0.6022424511545293,PERMANENTE
2013,CUNDINAMARCA,SAN BERNARDO,CAFE,276.21,310.7,177.118,0.6412439810289273,PERMANENTE
2012,NARIÑO,SAN BERNARDO,CAFE,120,204,90,0.75,PERMANENTE
2023,NARIÑO,SAN BERNARDO,CAFE,299.57,378.35,269.76,0.9004907033414561,PERMANENTE
2024,CUNDINAMARCA,SAN BERNARDO,CAFE,182.96,210.15,274.01,1.4976497595102753,PERMANENTE
2023,CUNDINAMARCA,SAN BERNARDO,CAFE,195.65,210.16,236.61,1.209353437260414,PERMANENTE
2022,CUNDINAMARCA,SAN BERNARDO,CAFE,202.21,220.38,156.68,0.7748380396617378,PERMANENTE
2008,CUNDINAMARCA,SAN BERNARDO,CAFE,358.93,388.81,185.333,0.5163485916473964,PERMANENTE
2019,NARIÑO,SAN BERNARDO,CAFE,286.31,341.93,343.9,1.2011456114002304,PERMANENTE
2017,CUNDINAMARCA,SAN BERNARDO,CAFE,240.41,268.98,303.879,1.2640031612661704,PERMANENTE
2018,NARIÑO,SAN BERNARDO,CAFE,269.67,340.44,209.182,0.7756962213075239,PERMANENTE
2009,NARIÑO,SAN BERNARDO,CAFE,220,236,198,0.9,PERMANENTE
2009,CUNDINAMARCA,SAN BERNARDO,CAFE,376.86,392.47,215.832,0.5727113516955898,PERMANENTE
2018,CUNDINAMARCA,SAN BERNARDO,CAFE,231.38,253.45,299.134,1.29282565476705,PERMANENTE
2007,NARIÑO,SAN BERNARDO,CAFE,218,229,187.5,0.8600917431192661,PERMANENTE
2020,CUNDINAMARCA,SAN BERNARDO,CAFE,216,240,227,1.0509259259259258,PERMANENTE
2007,CUNDINAMARCA,SAN BERNARDO,CAFE,375.68,396.47,176.365,0.46945538756388416,PERMANENTE
2021,CUNDINAMARCA,SAN BERNARDO,CAFE,197.23,224.51,199.2,1.0099883384880597,PERMANENTE
2008,NARIÑO,SAN BERNARDO,CAFE,215,226,215,1,PERMANENTE
2017,NARIÑO,SAN BERNARDO,CAFE,280.94,333.6,213.065,0.7584003701858048,PERMANENTE
2020,NARIÑO,SAN BERNARDO,CAFE,211,258,245,1.161137440758294,PERMANENTE
2022,NARIÑO,SAN BERNARDO,CAFE,265.93,352.79,308.06,1.1584251494754259,PERMANENTE
2019,CUNDINAMARCA,SAN BERNARDO,CAFE,213,231,243,1.1408450704225352,PERMANENTE
2021,NARIÑO,SAN BERNARDO,CAFE,247.5,306.86,378.68,1.530020202020202,PERMANENTE
2024,NARIÑO,SAN BERNARDO,CAFE,324.95,394.5,361.99,1.113986767194953,PERMANENTE
2016,CUNDINAMARCA,SAN BERNARDO,CAFE,258.444,271.36,205.805,0.796323381467552,PERMANENTE
2014,NARIÑO,SAN BERNARDO,CAFE,290.68,325.42,360.202,1.2391702215494702,PERMANENTE
2014,CUNDINAMARCA,SAN BERNARDO,CAFE,242.44,259.16,168.101,0.6933715558488698,PERMANENTE
2015,NARIÑO,SAN BERNARDO,CAFE,273.48,323.31,299.089,1.0936412169080005,PERMANENTE
2015,CUNDINAMARCA,SAN BERNARDO,CAFE,261.26,268.92,201.167,0.7699877516650081,PERMANENTE
2016,NARIÑO,SAN BERNARDO,CAFE,270.853,326.63,306.347,1.1310452533292965,PERMANENTE
2012,NORTE DE SANTANDER,SAN CALIXTO,CAFE,1216.7,1811.4,1073.27,0.8821155584778498,PERMANENTE
2011,NORTE DE SANTANDER,SAN CALIXTO,CAFE,1214.33,1807.87,1071.18,0.8821160640023717,PERMANENTE
2013,NORTE DE SANTANDER,SAN CALIXTO,CAFE,1531.72,1806.03,1168.25,0.7627046718721437,PERMANENTE
2010,NORTE DE SANTANDER,SAN CALIXTO,CAFE,1771.7,2044.16,1917.18,1.0821132245865552,PERMANENTE
2022,NORTE DE SANTANDER,SAN CALIXTO,CAFE,924.93,1190.82,1387.39,1.4999945941855062,PERMANENTE
2008,NORTE DE SANTANDER,SAN CALIXTO,CAFE,1754.83,1918.49,1143.59,0.6516813594479237,PERMANENTE
2017,NORTE DE SANTANDER,SAN CALIXTO,CAFE,952.35,1162.64,1065.19,1.1184858507901507,PERMANENTE
2021,NORTE DE SANTANDER,SAN CALIXTO,CAFE,929.33,1138.39,985.09,1.0600002152088064,PERMANENTE
2018,NORTE DE SANTANDER,SAN CALIXTO,CAFE,952.46,1172.22,1089.61,1.1439955483694852,PERMANENTE
2009,NORTE DE SANTANDER,SAN CALIXTO,CAFE,2000.45,2000.45,959.105,0.4794446249593841,PERMANENTE
2007,NORTE DE SANTANDER,SAN CALIXTO,CAFE,1754.83,1918.49,1143.59,0.6516813594479237,PERMANENTE
2023,NORTE DE SANTANDER,SAN CALIXTO,CAFE,948.56,1317.57,950.92,1.002487981782913,PERMANENTE
2019,NORTE DE SANTANDER,SAN CALIXTO,CAFE,931.52,1176.37,1314.54,1.411177430436276,PERMANENTE
2020,NORTE DE SANTANDER,SAN CALIXTO,CAFE,945,1137,1109,1.1735449735449734,PERMANENTE
2024,NORTE DE SANTANDER,SAN CALIXTO,CAFE,984.5,1390.9,1218.54,1.2377247333671915,PERMANENTE
2016,NORTE DE SANTANDER,SAN CALIXTO,CAFE,1096.6,1207.04,1065.85,0.9719587816888564,PERMANENTE
2014,NORTE DE SANTANDER,SAN CALIXTO,CAFE,1259.1,1382.31,1038.38,0.8247001826701613,PERMANENTE
2015,NORTE DE SANTANDER,SAN CALIXTO,CAFE,1216.64,1312.83,1143.42,0.9398178590215676,PERMANENTE
2011,ANTIOQUIA,SAN CARLOS,CAFE,1695,2047,1500,0.8849557522123894,PERMANENTE
2013,ANTIOQUIA,SAN CARLOS,CAFE,614.09,876.43,461.057,0.750797114429481,PERMANENTE
2012,ANTIOQUIA,SAN CARLOS,CAFE,1035,1149.5,776.25,0.75,PERMANENTE
2024,ANTIOQUIA,SAN CARLOS,CAFE,549.73,644,1251.96,2.2774089098284613,PERMANENTE
2023,ANTIOQUIA,SAN CARLOS,CAFE,591.35,683.61,1087.3,1.838674220005073,PERMANENTE
2020,ANTIOQUIA,SAN CARLOS,CAFE,694,788,837,1.2060518731988472,PERMANENTE
2007,ANTIOQUIA,SAN CARLOS,CAFE,1627,1627,1464.3,0.9,PERMANENTE
2018,ANTIOQUIA,SAN CARLOS,CAFE,664.73,799.71,1239.76,1.8650579934710332,PERMANENTE
2010,ANTIOQUIA,SAN CARLOS,CAFE,1726,1922,1501.6,0.8699884125144843,PERMANENTE
2008,ANTIOQUIA,SAN CARLOS,CAFE,1751,1783,875.5,0.5,PERMANENTE
2009,ANTIOQUIA,SAN CARLOS,CAFE,1540,1726.5,1339.8,0.87,PERMANENTE
2019,ANTIOQUIA,SAN CARLOS,CAFE,647,795,845,1.3060278207109737,PERMANENTE
2021,ANTIOQUIA,SAN CARLOS,CAFE,646.53,761.24,821.09,1.2699952051722272,PERMANENTE
2022,ANTIOQUIA,SAN CARLOS,CAFE,612.02,753.75,1105.65,1.8065586091957782,PERMANENTE
2017,ANTIOQUIA,SAN CARLOS,CAFE,661.52,779.45,1206.27,1.8234822832265087,PERMANENTE
2014,ANTIOQUIA,SAN CARLOS,CAFE,603.86,760.69,490.231,0.8118289007385817,PERMANENTE
2015,ANTIOQUIA,SAN CARLOS,CAFE,704.75,777.6,733.839,1.0412756296559065,PERMANENTE
2016,ANTIOQUIA,SAN CARLOS,CAFE,699.451,787.24,753.23,1.0768874445815362,PERMANENTE
2010,CUNDINAMARCA,SAN CAYETANO,CAFE,677.71,762.04,841.3,1.2413864337253395,PERMANENTE
2013,CUNDINAMARCA,SAN CAYETANO,CAFE,678.8,746.23,478.804,0.7053682969946965,PERMANENTE
2012,NORTE DE SANTANDER,SAN CAYETANO,CAFE,84.7665,104.62,18.4173,0.21727097379271296,PERMANENTE
2011,NORTE DE SANTANDER,SAN CAYETANO,CAFE,143.881,177.58,31.2611,0.21727052216762463,PERMANENTE
2012,CUNDINAMARCA,SAN CAYETANO,CAFE,708,715,849.6,1.2,PERMANENTE
2011,CUNDINAMARCA,SAN CAYETANO,CAFE,791,831,988.75,1.25,PERMANENTE
2010,NORTE DE SANTANDER,SAN CAYETANO,CAFE,176.35,177.58,55.9507,0.3172707683583782,PERMANENTE
2022,CUNDINAMARCA,SAN CAYETANO,CAFE,385.86,485.89,49.54,0.12838853470170528,PERMANENTE
2023,CUNDINAMARCA,SAN CAYETANO,CAFE,370.12,462.69,72,0.19453150329622826,PERMANENTE
2024,CUNDINAMARCA,SAN CAYETANO,CAFE,357.55,453.66,663.83,1.8566074674870647,PERMANENTE
2022,NORTE DE SANTANDER,SAN CAYETANO,CAFE,67.89,72.44,93.57,1.3782589482987184,PERMANENTE
2017,CUNDINAMARCA,SAN CAYETANO,CAFE,365.61,461.13,369.706,1.0112031946609776,PERMANENTE
2018,NORTE DE SANTANDER,SAN CAYETANO,CAFE,66.15,68.96,46.1139,0.697111111111111,PERMANENTE
2009,NORTE DE SANTANDER,SAN CAYETANO,CAFE,199.52,199.52,28.978,0.14523857257417802,PERMANENTE
2007,NORTE DE SANTANDER,SAN CAYETANO,CAFE,212.18,213.02,56.7088,0.2672674144594212,PERMANENTE
2009,CUNDINAMARCA,SAN CAYETANO,CAFE,681.32,791.43,852.524,1.2512828039687665,PERMANENTE
2018,CUNDINAMARCA,SAN CAYETANO,CAFE,361.55,446.89,373.937,1.0342608214631448,PERMANENTE
2008,NORTE DE SANTANDER,SAN CAYETANO,CAFE,212.18,213.02,56.7088,0.2672674144594212,PERMANENTE
2007,CUNDINAMARCA,SAN CAYETANO,CAFE,620.49,754.32,744.626,1.200061241921707,PERMANENTE
2017,NORTE DE SANTANDER,SAN CAYETANO,CAFE,64.39,68.24,43.8863,0.6815701195837863,PERMANENTE
2020,CUNDINAMARCA,SAN CAYETANO,CAFE,335,457,385.25,1.15,PERMANENTE
2008,CUNDINAMARCA,SAN CAYETANO,CAFE,652.23,780.31,791.66,1.2137742820784079,PERMANENTE
2021,CUNDINAMARCA,SAN CAYETANO,CAFE,380.86,486.74,517.97,1.3600010502546869,PERMANENTE
2023,NORTE DE SANTANDER,SAN CAYETANO,CAFE,66.57,71.96,81.93,1.2307345651194235,PERMANENTE
2019,NORTE DE SANTANDER,SAN CAYETANO,CAFE,65.53,75.52,61.14,0.9330077826949489,PERMANENTE
2020,NORTE DE SANTANDER,SAN CAYETANO,CAFE,64,75,54,0.84375,PERMANENTE
2024,NORTE DE SANTANDER,SAN CAYETANO,CAFE,65.1,72.43,64.46,0.9901689708141321,PERMANENTE
2019,CUNDINAMARCA,SAN CAYETANO,CAFE,339,455,421,1.2418879056047198,PERMANENTE
2014,NORTE DE SANTANDER,SAN CAYETANO,CAFE,78.5,79.34,30.4265,0.3875987261146497,PERMANENTE
2014,CUNDINAMARCA,SAN CAYETANO,CAFE,577.62,643.61,440.556,0.7627090474706554,PERMANENTE
2015,NORTE DE SANTANDER,SAN CAYETANO,CAFE,72.19,76.68,42.697,0.5914531098490096,PERMANENTE
2015,CUNDINAMARCA,SAN CAYETANO,CAFE,552.88,633.12,534.182,0.9661807263782376,PERMANENTE
2016,NORTE DE SANTANDER,SAN CAYETANO,CAFE,62.5005,67.72,38.2304,0.6116815065479476,PERMANENTE
2013,NORTE DE SANTANDER,SAN CAYETANO,CAFE,100.6,104.7,36.061,0.3584592445328032,PERMANENTE
2016,CUNDINAMARCA,SAN CAYETANO,CAFE,507.923,593.31,507.529,0.9992242918710119,PERMANENTE
2013,BOYACA,SAN EDUARDO,CAFE,154.89,198.91,99.144,0.6400929692039513,PERMANENTE
2012,BOYACA,SAN EDUARDO,CAFE,97,183,87.3,0.9,PERMANENTE
2011,BOYACA,SAN EDUARDO,CAFE,10.9089,167.905,7.96351,0.7300011916875213,PERMANENTE
2023,BOYACA,SAN EDUARDO,CAFE,242.44,292.86,313.73,1.2940521366111204,PERMANENTE
2009,BOYACA,SAN EDUARDO,CAFE,140,156.5,130.2,0.9299999999999999,PERMANENTE
2018,BOYACA,SAN EDUARDO,CAFE,215.71,244.35,204.508,0.9480691669370914,PERMANENTE
2007,BOYACA,SAN EDUARDO,CAFE,127,130,119,0.937007874015748,PERMANENTE
2010,BOYACA,SAN EDUARDO,CAFE,15.5,174.5,14.415,0.9299999999999999,PERMANENTE
2008,BOYACA,SAN EDUARDO,CAFE,144,155,133.92,0.9299999999999999,PERMANENTE
2017,BOYACA,SAN EDUARDO,CAFE,215.84,245.31,200.07,0.9269366197183098,PERMANENTE
2022,BOYACA,SAN EDUARDO,CAFE,237.25,291.97,309.69,1.305331928345627,PERMANENTE
2024,BOYACA,SAN EDUARDO,CAFE,264.93,299.34,423.89,1.60000754916393,PERMANENTE
2020,BOYACA,SAN EDUARDO,CAFE,230,269,266,1.1565217391304348,PERMANENTE
2021,BOYACA,SAN EDUARDO,CAFE,237.69,273.44,344.65,1.4499978964197062,PERMANENTE
2019,BOYACA,SAN EDUARDO,CAFE,226,260,282,1.247787610619469,PERMANENTE
2014,BOYACA,SAN EDUARDO,CAFE,184.13,214.66,127.441,0.6921251289849563,PERMANENTE
