system:index,altitud_max_m,altitud_media_m,altitud_mediana_m,altitud_min_m,cod_mpio,departamento,municipio,.geo
00000000000000000096,1042,27.193126479515783,19.166513254725253,-19,006,BOLÍVAR,ACHÍ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000097,444,55.814172969585734,20.641030162687027,-16,030,BOLÍVAR,ALTOS DEL ROSARIO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000098,1793,563.9194768886939,515.4546214207975,23,042,BOLÍVAR,ARENAL,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000099,154,29.402939119505195,17.999999999999996,-20,052,BOLÍVAR,ARJONA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009a,242,44.06491086057822,37.0,1,062,BOLÍVAR,ARROYOHONDO,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009b,613,74.68270981498237,21.407346403414717,-14,074,BOLÍVAR,BARRANCO DE LOBA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009c,298,40.33838892021868,20.479551327737994,-4,140,BOLÍVAR,CALAMAR,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009d,1142,259.17942285513067,211.5017470702221,22,160,BOLÍVAR,CANTAGALLO,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009e,39,13.20164962608469,13.000000000000002,-9,188,BOLÍVAR,CICUCO,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009f,192,51.63913058858899,45.00000000000002,-12,212,BOLÍVAR,CÓRDOBA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a0,400,91.92261369275106,72.49004413059873,30,222,BOLÍVAR,CLEMENCIA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a1,714,209.7977706336206,185.49882381938298,45,244,BOLÍVAR,EL CARMEN DE BOLÍVAR,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a2,392,89.22664506497912,72.48783901678414,2,248,BOLÍVAR,EL GUAMO,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a3,245,30.702189765609297,28.4760435303612,-22,268,BOLÍVAR,EL PEÑÓN,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a4,439,43.4830302171345,28.504712019205815,-19,433,BOLÍVAR,MAHATES,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a5,57,21.479699788032804,21.376456336168875,-10,440,BOLÍVAR,MARGARITA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a6,520,26.812707119350197,17.450456454894624,-10,442,BOLÍVAR,MARÍA LA BAJA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a7,2264,509.6836547919164,455.52627122636693,-20,458,BOLÍVAR,MONTECRISTO,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a8,61,13.047121108733688,13.356978499944125,-22,468,BOLÍVAR,SANTA CRUZ DE MOMPOX,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a9,2268,462.81461190707813,215.68703401260166,4,473,BOLÍVAR,MORALES,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000aa,1094,265.6281416344565,203.4992472655521,30,490,BOLÍVAR,NOROSÍ,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ab,190,15.83237658822223,15.000000000000012,-34,549,BOLÍVAR,PINILLOS,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ac,217,33.76219931841941,32.0,8,580,BOLÍVAR,REGIDOR,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ad,1482,201.03059640128265,42.16560768283974,17,600,BOLÍVAR,RÍO VIEJO,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ae,27,8.451222758486988,8.0,-4,620,BOLÍVAR,SAN CRISTÓBAL,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000af,347,60.88726592356436,46.68645186565109,-19,647,BOLÍVAR,SAN ESTANISLAO,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b0,832,268.55105083627814,261.51291636466385,38,654,BOLÍVAR,SAN JACINTO,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b1,610,44.25707737935583,29.220077279618557,-25,655,BOLÍVAR,SAN JACINTO DEL CAUCA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b2,627,183.01779137961813,173.48982955989072,2,657,BOLÍVAR,SAN JUAN NEPOMUCENO,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b3,732,109.62651496411263,49.43195230841569,10,667,BOLÍVAR,SAN MARTÍN DE LOBA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b4,1727,447.89267648220823,403.5382717486543,28,670,BOLÍVAR,SAN PABLO,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b5,460,50.59457366368144,32.4933723530929,-33,673,BOLÍVAR,SANTA CATALINA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b6,170,58.80643249031153,52.00000000000001,6,683,BOLÍVAR,SANTA ROSA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b7,1995,962.9586872414967,963.5207050766822,80,688,BOLÍVAR,SANTA ROSA DEL SUR,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b8,1298,236.90524018915977,83.55734695506426,9,744,BOLÍVAR,SIMITÍ,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b9,80,7.019335445442164,4.366424532411296,-12,760,BOLÍVAR,SOPLAVIENTO,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ba,43,13.664520070490068,14.020570519816872,-19,780,BOLÍVAR,TALAIGUA NUEVO,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bb,1099,163.26526859469837,91.55667233751197,-12,810,BOLÍVAR,TIQUISIO,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bc,245,101.21765228751138,100.16381708722942,5,836,BOLÍVAR,TURBACO,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bd,213,40.2451114899037,24.999999999999993,-11,838,BOLÍVAR,TURBANÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000be,418,157.0268630442258,152.49909420098825,45,873,BOLÍVAR,VILLANUEVA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bf,244,48.5316097883171,39.38316783225944,3,894,BOLÍVAR,ZAMBRANO,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c0,103,24.294709260523558,23.011675804534068,-17,300,BOLÍVAR,HATILLO DE LOBA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c1,42,17.74782639725472,17.99999999999999,-18,650,BOLÍVAR,SAN FERNANDO,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c2,116,26.61823746687619,17.250220853566994,-32,430,BOLÍVAR,MAGANGUÉ,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c3,3262,2873.8615626675282,2861.412525198061,2460,001,BOYACÁ,TUNJA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c4,3093,2120.9225558086946,2147.5021865281274,1228,022,BOYACÁ,ALMEIDA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c5,3865,2975.6750262389533,3111.4488333012846,1064,047,BOYACÁ,AQUITANIA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c6,3824,2815.4667412250374,2707.45845065698,2129,051,BOYACÁ,ARCABUCO,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c7,4249,3042.1477605945975,2947.4277490361237,2531,087,BOYACÁ,BELÉN,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c8,3320,1614.6515587286392,1479.2972821390347,963,090,BOYACÁ,BERBEO,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c9,3530,2789.701850670958,2755.524680270363,2263,092,BOYACÁ,BETÉITIVA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ca,3165,2076.8522750967763,2075.290797965379,1166,097,BOYACÁ,BOAVITA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000cb,3033,2592.8541834103744,2589.4072403242735,2148,104,BOYACÁ,BOYACÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000cc,3194,1777.8137812904704,1751.5386877291066,778,106,BOYACÁ,BRICEÑO,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000cd,3388,2104.4303017992975,2152.0870587016143,733,109,BOYACÁ,BUENAVISTA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ce,2969,2652.4086497750563,2653.4947441405525,2422,114,BOYACÁ,BUSBANZÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000cf,3070,2769.386437606102,2769.5394043104243,2533,131,BOYACÁ,CALDAS,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d0,2736,1358.0401659768577,1319.466682687418,518,135,BOYACÁ,CAMPOHERMOSO,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d1,3939,3114.9989103954595,3019.5069595841014,2651,162,BOYACÁ,CERINZA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d2,3495,2333.278270448528,2291.4777121484253,1470,172,BOYACÁ,CHINAVITA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d3,3387,2649.1346310789895,2611.44878621516,1872,176,BOYACÁ,CHIQUINQUIRÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d4,4355,3039.548675746542,3143.562889848166,1017,183,BOYACÁ,CHITA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d5,2911,1960.9088961527714,1867.5627464227523,1339,185,BOYACÁ,CHITARAQUE,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d6,3146,2868.9542141911893,2857.502946829539,2607,187,BOYACÁ,CHIVATÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d7,3430,2732.717706728138,2723.356548786765,2139,189,BOYACÁ,CIÉNEGA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d8,3734,2990.2943768223004,2971.503401838873,2578,204,BOYACÁ,CÓMBITA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9,2698,1495.0077335696496,1431.4355801155068,544,212,BOYACÁ,COPER,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000da,3138,2626.621689650082,2605.5811240322228,2337,215,BOYACÁ,CORRALES,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000db,3592,1860.5304537262407,1815.5261697941294,584,377,BOYACÁ,LABRANZAGRANDE,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000dc,3431,2387.504667847538,2347.379176379176,1567,380,BOYACÁ,LA CAPILLA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000dd,2027,1467.6782672772215,1459.5387470429887,854,401,BOYACÁ,LA VICTORIA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000de,4176,2883.686278365418,2887.383819660674,1529,403,BOYACÁ,LA UVITA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000df,3835,2949.4000223706335,2931.5054134815045,2119,542,BOYACÁ,PESCA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e0,3415,1990.9680621951923,1943.525598343284,853,550,BOYACÁ,PISBA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e1,1506,242.0646824544361,171.36102397891543,111,572,BOYACÁ,PUERTO BOYACÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e2,1999,1127.5186633025965,1139.4641721039593,496,580,BOYACÁ,QUÍPAMA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e3,4005,3022.352953800525,3095.5290354152307,1329,755,BOYACÁ,SOCOTÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e4,4119,3178.5949531843544,3303.324233737859,1884,757,BOYACÁ,SOCHA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e5,3974,3094.55916295577,3107.5031786416107,2462,759,BOYACÁ,SOGAMOSO,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e6,2866,1948.7767210594175,1899.5174088924211,1249,761,BOYACÁ,SOMONDOCO,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e7,3486,2690.6362775315793,2723.505861004091,1755,842,BOYACÁ,ÚMBITA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e8,3558,2959.7940850126574,2931.349552495542,2265,861,BOYACÁ,VENTAQUEMADA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e9,3542,2888.334596899962,2859.4146843656895,2193,879,BOYACÁ,VIRACACHÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ea,3561,2265.2919747403575,2279.537298332957,1110,897,BOYACÁ,ZETAQUIRA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000eb,2935,1683.131123871881,1655.672053239657,851,218,BOYACÁ,COVARACHÍA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ec,3262,2879.1473323335545,2901.4675373936348,2582,224,BOYACÁ,CUCAITA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ed,3476,3002.89081666189,3014.0082917839895,2535,226,BOYACÁ,CUÍTIVA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ee,3792,3008.4401953585307,3019.4801291219965,2208,232,BOYACÁ,CHÍQUIZA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ef,3098,1888.7914569501486,1863.5124432836762,672,236,BOYACÁ,CHIVOR,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f0,3970,3117.829212040954,3107.406031689408,2435,238,BOYACÁ,DUITAMA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f1,4573,3709.677504886968,3783.429200768293,2396,244,BOYACÁ,EL COCUY,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f2,4007,2797.899918746858,2839.7795747437585,1639,248,BOYACÁ,EL ESPINO,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f3,3339,2721.7769756512052,2713.5201664760198,2469,272,BOYACÁ,FIRAVITOBA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f4,3486,2728.947892355628,2697.447093889717,2473,276,BOYACÁ,FLORESTA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f5,2799,2374.3443401650316,2401.5673729655523,1826,293,BOYACÁ,GACHANTIVÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f6,3993,3304.3360807542417,3363.4727524390905,2136,296,BOYACÁ,GÁMEZA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f7,3079,2096.8777384281566,2123.5822279667177,1242,299,BOYACÁ,GARAGOA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f8,3704,2670.9674425782646,2695.290164594554,1623,317,BOYACÁ,GUACAMAYAS,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f9,2500,1853.197523706815,1835.5318389410816,1314,322,BOYACÁ,GUATEQUE,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000fa,3179,2211.871327931615,2187.50920960016,1337,325,BOYACÁ,GUAYATÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000fb,3332,2759.6019616069234,2733.5126999059266,2495,362,BOYACÁ,IZA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000fc,2963,2425.593315089954,2381.523895747599,2017,367,BOYACÁ,JENESANO,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000fd,4005,2624.2787615508146,2551.422215642342,1548,368,BOYACÁ,JERICÓ,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000fe,3789,2422.8561011720612,2267.4410542749843,2029,407,BOYACÁ,VILLA DE LEYVA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ff,2784,1826.8219091423348,1819.4790508818146,1035,425,BOYACÁ,MACANAL,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000100,3048,1304.4169139420749,1111.4052625924783,403,442,BOYACÁ,MARIPÍ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000101,3489,2072.4393095255796,2071.4879764741413,963,455,BOYACÁ,MIRAFLORES,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000102,3928,2855.6373025360194,2983.5839725436726,1207,464,BOYACÁ,MONGUA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000103,3981,3394.627591414716,3419.5106078757194,2628,466,BOYACÁ,MONGUÍ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000104,2800,1994.3141134938628,1923.4689170341799,1478,469,BOYACÁ,MONIQUIRÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000105,3386,3050.6270934358013,3057.5086474124764,2698,476,BOYACÁ,MOTAVITA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000106,1938,982.1851272153207,939.4699322589322,422,480,BOYACÁ,MUZO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000107,3289,2640.314753083081,2593.473161033797,2463,491,BOYACÁ,NOBSA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000108,3072,2603.241414992826,2621.4101561799566,2145,494,BOYACÁ,NUEVO COLÓN,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000109,2831,2689.7425212338176,2684.0,2583,500,BOYACÁ,OICATÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000010a,1868,835.6604669492419,795.4963332265411,250,507,BOYACÁ,OTANCHE,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000010b,3290,2044.3673015588813,1995.2699690720888,1340,511,BOYACÁ,PACHAVITA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000010c,2851,1433.5748881674278,1383.4090177182907,523,514,BOYACÁ,PÁEZ,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000010d,3567,2714.609373510214,2675.5410144551643,2103,516,BOYACÁ,PAIPA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000010e,3687,1829.4556233657113,1735.5850861213053,741,518,BOYACÁ,PAJARITO,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000010f,3826,2775.8588177908173,2731.6561727067433,2005,522,BOYACÁ,PANQUEBA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000110,3075,1249.2570500837219,1111.538700593586,317,531,BOYACÁ,PAUNA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000111,2724,1165.9634699854175,1127.5578256245658,348,533,BOYACÁ,PAYA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000112,3953,2896.044404241657,2915.600887631055,2039,537,BOYACÁ,PAZ DE RÍO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000113,3408,2641.804405225106,2691.4080496944284,1991,599,BOYACÁ,RAMIRIQUÍ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000114,3456,2640.4182028797363,2635.4901585569687,2108,600,BOYACÁ,RÁQUIRA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000115,3652,2579.082108027008,2551.408300336468,1471,621,BOYACÁ,RONDÓN,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000116,3459,2851.7754856055667,2811.483544772664,2119,632,BOYACÁ,SABOYÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000117,2968,2364.8622995742603,2329.54254533622,2074,638,BOYACÁ,SÁCHICA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000118,3593,2972.983053651139,2939.483820031541,2476,646,BOYACÁ,SAMACÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000119,3561,2048.4707499561555,2039.14103328929,1179,660,BOYACÁ,SAN EDUARDO,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000011a,2176,1705.2725160144312,1705.4986161212976,1204,664,BOYACÁ,SAN JOSÉ DE PARE,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000011b,1960,674.4826444503559,611.5431961464168,268,667,BOYACÁ,SAN LUIS DE GACENO,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000011c,4043,2495.566989184375,2519.5344397071117,1285,673,BOYACÁ,SAN MATEO,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000011d,2882,2593.5591356240325,2548.4377433684617,2424,676,BOYACÁ,SAN MIGUEL DE SEMA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000011e,1919,988.9232368918033,971.4788332269196,351,681,BOYACÁ,SAN PABLO DE BORBUR,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000011f,2090,1509.5946512233877,1475.556339227429,1032,686,BOYACÁ,SANTANA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000120,2771,1045.9530897240177,887.4870195041411,360,690,BOYACÁ,SANTA MARÍA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000121,3957,3062.629581465989,2947.4432030129665,2468,693,BOYACÁ,SANTA ROSA DE VITERBO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000122,3459,2422.9298559840763,2339.4099427823303,1876,696,BOYACÁ,SANTA SOFÍA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000123,3983,2902.9564441991415,3063.511802264231,1580,720,BOYACÁ,SATIVANORTE,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000124,3983,2793.9730256693265,2807.575207650735,1834,723,BOYACÁ,SATIVASUR,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000125,3799,3120.9842294421064,3091.5857387980277,2687,740,BOYACÁ,SIACHOQUE,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000126,3673,2362.7207069425135,2327.51614938493,1276,753,BOYACÁ,SOATÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000127,3273,2920.6199925934056,2965.558849406129,2485,762,BOYACÁ,SORA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000128,3706,2908.165238889996,2891.439853489964,2186,763,BOYACÁ,SOTAQUIRÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000129,3145,2871.5149383163625,2885.5747424888714,2302,764,BOYACÁ,SORACÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000012a,3944,2901.048460256631,2967.4939184471286,1410,774,BOYACÁ,SUSACÓN,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000012b,3442,2478.2007470947024,2355.535258814704,2053,776,BOYACÁ,SUTAMARCHÁN,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000012c,2497,1840.1890421334645,1835.613976598814,1236,778,BOYACÁ,SUTATENZA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000012d,4119,3275.6351742639854,3403.5645731768336,2203,790,BOYACÁ,TASCO,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000012e,2501,1849.7239269037973,1803.5152134115335,1291,798,BOYACÁ,TENZA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000012f,3005,2384.2608040073374,2347.532874623298,1868,804,BOYACÁ,TIBANÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000130,3225,2639.1753883056112,2593.515837079086,2458,806,BOYACÁ,TIBASOSA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000131,3318,2398.5896132397784,2339.5557492744238,2086,808,BOYACÁ,TINJACÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000132,3419,2057.635057013904,1991.493681366754,1121,810,BOYACÁ,TIPACOQUE,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000133,3831,2978.1268862690094,2875.5141507749904,2639,814,BOYACÁ,TOCA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000134,2895,1978.5633137048903,1907.282055890442,1587,816,BOYACÁ,TOGÜÍ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000135,3415,2801.5989377530373,2785.560737880009,2416,820,BOYACÁ,TÓPAGA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000136,3857,3204.838648282172,3155.4622236211685,2563,822,BOYACÁ,TOTA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000137,1844,1098.6415799307388,1067.2856949925722,473,832,BOYACÁ,TUNUNGUÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000138,3471,2661.320615085975,2651.5091662027403,2161,835,BOYACÁ,TURMEQUÉ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000139,3459,2712.6102576140747,2697.52108342506,2528,837,BOYACÁ,TUTA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000013a,4249,3268.092412291556,3251.4036266577255,2557,839,BOYACÁ,TUTAZÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000013b,4759,3428.0988458060765,3543.495896084359,1245,180,BOYACÁ,CHISCAS,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000013c,4199,1429.014241725404,1287.473604532351,219,223,BOYACÁ,CUBARÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000013d,5343,3625.1772004865634,3759.5150025417397,1118,332,BOYACÁ,GÜICÁN DE LA SIERRA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000013e,3858,1993.9509027648853,1927.5109885601769,780,001,CALDAS,MANIZALES,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000013f,3293,1811.5861411174901,1719.5582991605193,560,013,CALDAS,AGUADAS,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000140,3901,1975.155158473063,1911.587090305848,716,486,CALDAS,NEIRA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000141,3897,2970.662153472284,3031.561568195298,1506,446,CALDAS,MARULANDA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000142,2372,1339.9687396891136,1355.5922738390059,549,444,CALDAS,MARQUETALIA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000143,2179,1340.598543598928,1339.62657629256,649,442,CALDAS,MARMATO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000144,3513,2014.7716301114674,2007.455818631102,937,433,CALDAS,MANZANARES,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000145,2344,1360.842767511701,1331.4599540746601,677,388,CALDAS,LA MERCED,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000146,632,200.88997898818042,190.49568444852062,141,380,CALDAS,LA DORADA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000147,2205,1224.6526394556608,1163.4711580499431,700,272,CALDAS,FILADELFIA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000148,2243,1313.4849720931813,1307.4827044075146,815,174,CALDAS,CHINCHINÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000149,1709,1185.1048634262231,1149.5222795876882,822,088,CALDAS,BELALCÁZAR,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000014a,3797,2159.827460995176,2055.359332993024,1196,050,CALDAS,ARANZAZU,"{""type"":""MultiPoint"",""coordinates"":[]}"
