system:index,altitud_max_m,altitud_media_m,altitud_mediana_m,altitud_min_m,cod_mpio,departamento,municipio,.geo
000000000000000000ca,,,,,097,BOYACÁ,BOAVITA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000cb,,,,,104,BOYACÁ,BOYACÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000cc,,,,,106,BOYACÁ,BRICEÑO,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000cd,,,,,109,BOYACÁ,BUENAVISTA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ce,,,,,114,BOYACÁ,BUSBANZÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000cf,,,,,131,BOYACÁ,CALDAS,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d0,,,,,135,BOYACÁ,CAMPOHERMOSO,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d1,,,,,162,BOYACÁ,CERINZA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d2,,,,,172,BOYACÁ,CHINAVITA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d3,,,,,176,BOYACÁ,CHIQUINQUIRÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d4,,,,,183,BOYACÁ,CHITA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d5,,,,,185,BOYACÁ,CHITARAQUE,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d6,,,,,187,BOYACÁ,CHIVATÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d7,,,,,189,BOYACÁ,CIÉNEGA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d8,,,,,204,BOYACÁ,CÓMBITA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9,,,,,212,BOYACÁ,COPER,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000da,,,,,215,BOYACÁ,CORRALES,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000db,,,,,377,BOYACÁ,LABRANZAGRANDE,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000dc,,,,,380,BOYACÁ,LA CAPILLA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000dd,,,,,401,BOYACÁ,LA VICTORIA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000de,,,,,403,BOYACÁ,LA UVITA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000df,,,,,542,BOYACÁ,PESCA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e0,,,,,550,BOYACÁ,PISBA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e1,,,,,572,BOYACÁ,PUERTO BOYACÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e2,,,,,580,BOYACÁ,QUÍPAMA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e3,,,,,755,BOYACÁ,SOCOTÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e4,,,,,757,BOYACÁ,SOCHA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e5,,,,,759,BOYACÁ,SOGAMOSO,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e6,,,,,761,BOYACÁ,SOMONDOCO,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e7,,,,,842,BOYACÁ,ÚMBITA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e8,,,,,861,BOYACÁ,VENTAQUEMADA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e9,,,,,879,BOYACÁ,VIRACACHÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ea,,,,,897,BOYACÁ,ZETAQUIRA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000eb,,,,,218,BOYACÁ,COVARACHÍA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ec,,,,,224,BOYACÁ,CUCAITA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ed,,,,,226,BOYACÁ,CUÍTIVA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ee,,,,,232,BOYACÁ,CHÍQUIZA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ef,,,,,236,BOYACÁ,CHIVOR,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f0,,,,,238,BOYACÁ,DUITAMA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f1,,,,,244,BOYACÁ,EL COCUY,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f2,,,,,248,BOYACÁ,EL ESPINO,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f3,,,,,272,BOYACÁ,FIRAVITOBA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f4,,,,,276,BOYACÁ,FLORESTA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f5,,,,,293,BOYACÁ,GACHANTIVÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f6,,,,,296,BOYACÁ,GÁMEZA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f7,,,,,299,BOYACÁ,GARAGOA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f8,,,,,317,BOYACÁ,GUACAMAYAS,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f9,,,,,322,BOYACÁ,GUATEQUE,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000fa,,,,,325,BOYACÁ,GUAYATÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000fb,,,,,362,BOYACÁ,IZA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000fc,,,,,367,BOYACÁ,JENESANO,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000fd,,,,,368,BOYACÁ,JERICÓ,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000fe,,,,,407,BOYACÁ,VILLA DE LEYVA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ff,,,,,425,BOYACÁ,MACANAL,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000100,,,,,442,BOYACÁ,MARIPÍ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000101,,,,,455,BOYACÁ,MIRAFLORES,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000102,,,,,464,BOYACÁ,MONGUA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000103,,,,,466,BOYACÁ,MONGUÍ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000104,,,,,469,BOYACÁ,MONIQUIRÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000105,,,,,476,BOYACÁ,MOTAVITA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000106,,,,,480,BOYACÁ,MUZO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000107,,,,,491,BOYACÁ,NOBSA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000108,,,,,494,BOYACÁ,NUEVO COLÓN,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000109,,,,,500,BOYACÁ,OICATÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000010a,,,,,507,BOYACÁ,OTANCHE,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000010b,,,,,511,BOYACÁ,PACHAVITA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000010c,,,,,514,BOYACÁ,PÁEZ,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000010d,,,,,516,BOYACÁ,PAIPA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000010e,,,,,518,BOYACÁ,PAJARITO,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000010f,,,,,522,BOYACÁ,PANQUEBA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000110,,,,,531,BOYACÁ,PAUNA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000111,,,,,533,BOYACÁ,PAYA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000112,,,,,537,BOYACÁ,PAZ DE RÍO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000113,,,,,599,BOYACÁ,RAMIRIQUÍ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000114,,,,,600,BOYACÁ,RÁQUIRA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000115,,,,,621,BOYACÁ,RONDÓN,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000116,,,,,632,BOYACÁ,SABOYÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000117,,,,,638,BOYACÁ,SÁCHICA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000118,,,,,646,BOYACÁ,SAMACÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000119,,,,,660,BOYACÁ,SAN EDUARDO,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000011a,,,,,664,BOYACÁ,SAN JOSÉ DE PARE,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000011b,,,,,667,BOYACÁ,SAN LUIS DE GACENO,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000011c,,,,,673,BOYACÁ,SAN MATEO,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000011d,,,,,676,BOYACÁ,SAN MIGUEL DE SEMA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000011e,,,,,681,BOYACÁ,SAN PABLO DE BORBUR,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000011f,,,,,686,BOYACÁ,SANTANA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000120,,,,,690,BOYACÁ,SANTA MARÍA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000121,,,,,693,BOYACÁ,SANTA ROSA DE VITERBO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000122,,,,,696,BOYACÁ,SANTA SOFÍA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000123,,,,,720,BOYACÁ,SATIVANORTE,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000124,,,,,723,BOYACÁ,SATIVASUR,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000125,,,,,740,BOYACÁ,SIACHOQUE,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000126,,,,,753,BOYACÁ,SOATÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000127,,,,,762,BOYACÁ,SORA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000128,,,,,763,BOYACÁ,SOTAQUIRÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000129,,,,,764,BOYACÁ,SORACÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000012a,,,,,774,BOYACÁ,SUSACÓN,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000012b,,,,,776,BOYACÁ,SUTAMARCHÁN,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000012c,,,,,778,BOYACÁ,SUTATENZA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000012d,,,,,790,BOYACÁ,TASCO,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000012e,,,,,798,BOYACÁ,TENZA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000012f,,,,,804,BOYACÁ,TIBANÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000130,,,,,806,BOYACÁ,TIBASOSA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000131,,,,,808,BOYACÁ,TINJACÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000132,,,,,810,BOYACÁ,TIPACOQUE,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000133,,,,,814,BOYACÁ,TOCA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000134,,,,,816,BOYACÁ,TOGÜÍ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000135,,,,,820,BOYACÁ,TÓPAGA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000136,,,,,822,BOYACÁ,TOTA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000137,,,,,832,BOYACÁ,TUNUNGUÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000138,,,,,835,BOYACÁ,TURMEQUÉ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000139,,,,,837,BOYACÁ,TUTA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000013a,,,,,839,BOYACÁ,TUTAZÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000013b,,,,,180,BOYACÁ,CHISCAS,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000013c,,,,,223,BOYACÁ,CUBARÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000013d,,,,,332,BOYACÁ,GÜICÁN DE LA SIERRA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000013e,,,,,001,CALDAS,MANIZALES,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000013f,,,,,013,CALDAS,AGUADAS,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000140,,,,,486,CALDAS,NEIRA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000141,,,,,446,CALDAS,MARULANDA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000142,,,,,444,CALDAS,MARQUETALIA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000143,,,,,442,CALDAS,MARMATO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000144,,,,,433,CALDAS,MANZANARES,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000145,,,,,388,CALDAS,LA MERCED,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000146,,,,,380,CALDAS,LA DORADA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000147,,,,,272,CALDAS,FILADELFIA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000148,,,,,174,CALDAS,CHINCHINÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000149,,,,,088,CALDAS,BELALCÁZAR,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000014a,,,,,050,CALDAS,ARANZAZU,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000014b,,,,,042,CALDAS,ANSERMA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000014c,,,,,495,CALDAS,NORCASIA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000014d,,,,,877,CALDAS,VITERBO,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000014e,,,,,873,CALDAS,VILLAMARÍA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000014f,,,,,867,CALDAS,VICTORIA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000150,,,,,777,CALDAS,SUPÍA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000151,,,,,665,CALDAS,SAN JOSÉ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000152,,,,,662,CALDAS,SAMANÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000153,,,,,653,CALDAS,SALAMINA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000154,,,,,616,CALDAS,RISARALDA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000155,,,,,541,CALDAS,PENSILVANIA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156,,,,,524,CALDAS,PALESTINA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000157,,,,,513,CALDAS,PÁCORA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000158,,,,,614,CALDAS,RIOSUCIO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000159,,,,,001,CAQUETÁ,FLORENCIA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000015a,,,,,029,CAQUETÁ,ALBANIA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000015b,,,,,094,CAQUETÁ,BELÉN DE LOS ANDAQUÍES,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000015c,,,,,247,CAQUETÁ,EL DONCELLO,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000015d,,,,,256,CAQUETÁ,EL PAUJÍL,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000015e,,,,,410,CAQUETÁ,LA MONTAÑITA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000015f,,,,,460,CAQUETÁ,MILÁN,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000160,,,,,479,CAQUETÁ,MORELIA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000161,,,,,610,CAQUETÁ,SAN JOSÉ DEL FRAGUA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000162,,,,,860,CAQUETÁ,VALPARAÍSO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000163,,,,,150,CAQUETÁ,CARTAGENA DEL CHAIRÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000164,,,,,753,CAQUETÁ,SAN VICENTE DEL CAGUÁN,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000165,,,,,756,CAQUETÁ,SOLANO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000166,,,,,785,CAQUETÁ,SOLITA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000167,,,,,205,CAQUETÁ,CURILLO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000168,,,,,592,CAQUETÁ,PUERTO RICO,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000041e,,,,,001,CASANARE,YOPAL,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000041f,,,,,010,CASANARE,AGUAZUL,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000420,,,,,015,CASANARE,CHÁMEZA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000421,,,,,136,CASANARE,LA SALINA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000422,,,,,139,CASANARE,MANÍ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000423,,,,,162,CASANARE,MONTERREY,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000424,,,,,225,CASANARE,NUNCHÍA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000425,,,,,230,CASANARE,OROCUÉ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000426,,,,,263,CASANARE,PORE,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000427,,,,,279,CASANARE,RECETOR,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000428,,,,,300,CASANARE,SABANALARGA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000429,,,,,315,CASANARE,SÁCAMA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000042a,,,,,325,CASANARE,SAN LUIS DE PALENQUE,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000042b,,,,,400,CASANARE,TÁMARA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000042c,,,,,410,CASANARE,TAURAMENA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000042d,,,,,430,CASANARE,TRINIDAD,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000042e,,,,,440,CASANARE,VILLANUEVA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000042f,,,,,125,CASANARE,HATO COROZAL,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000430,,,,,250,CASANARE,PAZ DE ARIPORO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000169,,,,,001,CAUCA,POPAYÁN,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000016a,,,,,022,CAUCA,ALMAGUER,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000016b,,,,,050,CAUCA,ARGELIA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000016c,,,,,075,CAUCA,BALBOA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000016d,,,,,100,CAUCA,BOLÍVAR,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000016e,,,,,110,CAUCA,BUENOS AIRES,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000016f,,,,,130,CAUCA,CAJIBÍO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000170,,,,,137,CAUCA,CALDONO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000171,,,,,142,CAUCA,CALOTO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000172,,,,,212,CAUCA,CORINTO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000173,,,,,290,CAUCA,FLORENCIA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000174,,,,,300,CAUCA,GUACHENÉ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000175,,,,,355,CAUCA,INZÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000176,,,,,364,CAUCA,JAMBALÓ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000177,,,,,392,CAUCA,LA SIERRA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000178,,,,,397,CAUCA,LA VEGA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000179,,,,,450,CAUCA,MERCADERES,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000017a,,,,,473,CAUCA,MORALES,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000017b,,,,,513,CAUCA,PADILLA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000017c,,,,,517,CAUCA,PÁEZ,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000017d,,,,,532,CAUCA,PATÍA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000017e,,,,,533,CAUCA,PIAMONTE,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000017f,,,,,548,CAUCA,PIENDAMÓ - TUNÍA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000180,,,,,573,CAUCA,PUERTO TEJADA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000181,,,,,585,CAUCA,PURACÉ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000182,,,,,622,CAUCA,ROSAS,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000183,,,,,693,CAUCA,SAN SEBASTIÁN,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000184,,,,,698,CAUCA,SANTANDER DE QUILICHAO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000185,,,,,701,CAUCA,SANTA ROSA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000186,,,,,743,CAUCA,SILVIA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000187,,,,,760,CAUCA,SOTARÁ PAISPAMBA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000188,,,,,780,CAUCA,SUÁREZ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000189,,,,,785,CAUCA,SUCRE,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000018a,,,,,807,CAUCA,TIMBÍO,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000018b,,,,,821,CAUCA,TORIBÍO,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000018c,,,,,824,CAUCA,TOTORÓ,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000018d,,,,,256,CAUCA,EL TAMBO,"{""type"":""MultiPoint"",""coordinates"":[]}"
